epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,obj_base,sigma,std1_learned,std2_learned
0,initial,-0.010230390392579232,1,4.041875116491568,4.028034598949926,8.069909715441494,1.4189,4.041875116491568,4.028034598949926,8.010400814719025,3.619530557009746e-06,3.619530557009746e-06,0.0002411796527737132,0.0002411796527737132,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,3.619530557009746e-06,0.0002411796527737132,0.0,0.0002,1.1515929698944092,1.150264859199524,1.1529210805892944,0.46599852271788755,0.4563143307529387,0.4756827146828364,2.002626657485962,10.02104663848877,0.46599852271788755,0.46599852271788755,0.46599852271788755,,0.002,0.9953537583351135,1.004441738128662
1,es,-0.0203787886224902,1,4.075148402068124,4.102721581994143,8.177869984062268,1.4189,4.075148402068123,4.102721581994144,8.064380949029413,0.0002498144630684747,0.0002498144630684747,0.0001738760346758084,0.0001738760346758084,0.0004236904977442831,0.0004236904977442831,0.0004236904977442831,0.0004236904977442831,0.0004236904977442831,0.0002498144630684747,0.0001738760346758084,0.006796880437359071,0.0002,1.1349275168452184,1.1289735451771943,1.1408814885132423,0.48916984998872337,0.4915872657392715,0.48675243423817527,1.9794640353510273,10.01373617483912,0.48916984998872337,0.48916984998872337,0.48916984998872337,-0.006796880437359071,0.002,1.0010312787632305,0.991095011681473
2,es,0.009773655815089507,1,4.005334625284639,4.022932465228628,8.028267090513268,1.4189,4.005334625284638,4.022932465228628,7.989579502254911,3.7426412681158896e-05,3.7426412681158896e-05,0.00014723345180364458,0.00014723345180364458,0.00018465986448480348,0.00018465986448480348,0.00018465986448480348,0.00018465986448480348,0.00018465986448480348,3.7426412681158896e-05,0.00014723345180364458,-0.005636091453920789,0.0002,1.1361148926341245,1.1405435201472882,1.1316862651209605,0.4542527686468514,0.45335323681380046,0.4551523004799023,1.9920469683493371,10.016532395473154,0.4542527686468514,0.4542527686468514,0.4542527686468514,0.005636091453920789,0.002,0.992658584705065,0.9967499337627389
3,es,0.019882904560445953,1,4.090306369792904,3.8424126042431945,7.932718974036098,1.4189,4.090306369792904,3.842412604243195,7.941805444016328,0.00011753754336229392,0.00011753754336229392,0.00010318579947239757,0.00010318579947239757,0.0002207233428346915,0.0002207233428346915,0.0002207233428346915,0.0002207233428346915,0.0002207233428346915,0.00011753754336229392,0.00010318579947239757,0.0015960284185066915,0.0002,1.1296669191500683,1.1322548077805419,1.1270790305195948,0.43182301049087757,0.39208406043373056,0.4715619605480246,1.985489170653285,10.013845244647294,0.43182301049087757,0.43182301049087757,0.43182301049087757,-0.0015960284185066915,0.002,0.9916604691260524,0.9972917228895446
4,es,-0.016813948273561495,1,4.12014545986124,4.023056395889234,8.143201855750473,1.4189,4.12014545986124,4.023056395889235,8.047046884873517,3.1844324283214006e-06,3.1844324283214006e-06,0.00010995694411187191,0.00010995694411187191,0.0001131413765401933,0.0001131413765401933,0.0001131413765401933,0.0001131413765401933,0.0001131413765401933,3.1844324283214006e-06,0.00010995694411187191,-0.0029930267028298644,0.0002,1.1431033954205452,1.1421388008704911,1.1440679899705994,0.47207021810933814,0.450753540466188,0.4933868957524883,2.001192694711058,10.01406348790194,0.47207021810933814,0.47207021810933814,0.47207021810933814,0.0029930267028298644,0.002,0.9965506408572707,0.9966751217100368
5,es,0.025137732838481225,1,3.970957689192883,4.069945410951028,8.040903100143911,1.4189,3.970957689192883,4.0699454109510285,7.995897507070234,0.00033718519579814397,0.00033718519579814397,0.0008451853916492029,0.0008451853916492029,0.001182370587447347,0.001182370587447347,0.001182370587447347,0.001182370587447347,0.001182370587447347,0.00033718519579814397,0.0008451853916492029,0.021806141174046324,0.0002,1.1184609171685647,1.1258819860347027,1.1110398483024266,0.4553637792503187,0.4700738567467653,0.4406537017538721,2.01943108136785,10.03622489529375,0.4553637792503187,0.4553637792503187,0.4553637792503187,-0.021806141174046324,0.002,0.9829689521156795,0.9862815693707988
6,es,0.044884098957095594,1,4.033894277202126,4.045244759503208,8.079139036705335,1.4189,4.033894277202126,4.045244759503209,8.015015475350946,9.695685556044414e-05,9.695685556044414e-05,0.0002338474442975469,0.0002338474442975469,0.00033080429985799106,0.00033080429985799106,0.00033080429985799106,0.00033080429985799106,0.00033080429985799106,9.695685556044414e-05,0.0002338474442975469,0.003153166390563795,0.0002,1.127447964473558,1.1377693588185285,1.1171265701285873,0.46604071708542527,0.46804256255630516,0.4640388716145454,2.008300701149836,10.017572961276986,0.46604071708542527,0.46604071708542527,0.46604071708542527,-0.003153166390563795,0.002,1.002842300016471,0.9911001459125617
7,es,0.0018658493571305688,1,4.045399066878067,3.962032541714292,8.00743160859236,1.4189,4.045399066878067,3.9620325417142914,7.979161761294458,4.5014592327017695e-05,4.5014592327017695e-05,6.331200618725394e-05,6.331200618725394e-05,0.00010832659851427162,0.00010832659851427162,0.00010832659851427162,0.00010832659851427162,0.00010832659851427162,4.5014592327017695e-05,6.331200618725394e-05,0.01357780114245842,0.0002,1.1364719596493287,1.1453002386335918,1.1276436806650654,0.4577123885549197,0.4448522673376978,0.4705725097721416,2.002010644877683,10.010778102329901,0.4577123885549197,0.4577123885549197,0.4577123885549197,-0.01357780114245842,0.002,0.9884719952558928,1.0022876287020976
8,es,0.006792166543301696,1,4.088790804363589,3.954280505713665,8.043071310077254,1.4189,4.0887908043635885,3.954280505713665,7.9969816120369055,3.365591870805294e-05,3.365591870805294e-05,0.000577318552875242,0.000577318552875242,0.0006109744715832949,0.0006109744715832949,0.0006109744715832949,0.0006109744715832949,0.0006109744715832949,3.365591870805294e-05,0.000577318552875242,-0.0019724265376365965,0.0002,1.1322368140656278,1.1397535971396928,1.1247200309915628,0.45603448364241483,0.42784637988695806,0.4842225873978716,1.9929434907094594,10.010917958268692,0.45603448364241483,0.45603448364241483,0.45603448364241483,0.0019724265376365965,0.002,0.9920865748136517,0.9773335125423669
9,es,-0.003004743627432673,1,4.051611093298932,4.0472198207298495,8.098830914028781,1.4189,4.051611093298932,4.04721982072985,8.024861414012669,0.00012487723489955786,0.00012487723489955786,2.6893630436675698e-05,2.6893630436675698e-05,0.00015177086533623357,0.00015177086533623357,0.00015177086533623357,0.00015177086533623357,0.00015177086533623357,0.00012487723489955786,2.6893630436675698e-05,0.02748902278488993,0.0002,1.1382141857056065,1.1334015090440022,1.1430268623672108,0.4747800751443134,0.4769080387886202,0.47265211150000663,1.9966163035868894,9.998790367349914,0.4747800751443134,0.4747800751443134,0.4747800751443134,-0.02748902278488993,0.002,1.005865511149532,0.9948893875056282
