epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_weight,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,ppo_clip,std1_learned,std2_learned
0,initial,-0.0010282640426083494,30,42.36871556763833,42.43669644805933,84.80541201569767,42.567,42.32230767344069,42.39580517102375,84.78527805816175,0.0010124324993097853,0.0010124324993097853,0.0003117985978467539,0.0003117985978467539,0.0013242310971565393,0.0013242310971565393,0.0013242310971565393,0.0013242310971565393,0.03972693291469618,0.003,0.0010124324993097853,0.0003117985978467539,0.0,2e-05,1.1240904331207275,1.1216144561767578,1.1265664100646973,0.2580721438097793,0.2579917654735365,0.2581525221460221,1.9956390857696533,9.995782852172852,0.2580721438097793,0.00860240479365931,0.2580721438097793,0.05,0.9947260618209839,0.9967003464698792
1,ppo,-0.0009754756091819786,30,42.21732466412243,42.261313915433476,84.4786385795559,42.567,42.17166666747703,42.21337243421662,84.61874118677636,0.001573714623258327,0.001573714623258327,0.0005302420348398398,0.0005302420348398398,0.002103956658098167,0.002103956658098167,0.002103956658098167,0.002103956658098167,0.06311869974294501,0.003,0.001573714623258327,0.0005302420348398398,-2.2678341878190624e-06,2e-05,1.1213663816452026,1.1192389726638794,1.1234937906265259,0.2574690996858856,0.2580988872169746,0.25683931215479655,1.9935952425003052,9.990212440490723,0.2574690996858856,0.008582303322862854,0.2574690996858856,0.05,0.9900192022323608,0.9913269877433777
2,ppo,-0.0034126200919436366,30,42.111465712275546,42.24348890869219,84.35495462096773,42.567,42.069036968673515,42.19756282670899,84.55952153362078,0.0013769799399577628,0.0013769799399577628,0.0007375609185611653,0.0007375609185611653,0.002114540858518928,0.002114540858518928,0.002114540858518928,0.002114540858518928,0.06343622575556784,0.003,0.0013769799399577628,0.0007375609185611653,-1.833700113706982e-06,2e-05,1.1214540004730225,1.1212944984436035,1.1216135025024414,0.2566407966594384,0.2558649310341903,0.25741666228468646,1.994365930557251,9.99101448059082,0.2566407966594384,0.00855469322198128,0.2566407966594384,0.05,0.9865235686302185,0.9908824563026428
3,ppo,0.0036198263027408953,30,42.321632436339456,42.26405718218046,84.58568961851992,42.567,42.27631827153033,42.21724801702487,84.67300478020712,0.0012497247242430458,0.0012497247242430458,0.0008987322295545534,0.0008987322295545534,0.002148456953797599,0.002148456953797599,0.002148456953797599,0.002148456953797599,0.06445370861392798,0.003,0.0012497247242430458,0.0008987322295545534,-1.8502372853390626e-06,2e-05,1.1208060383796692,1.1188063621520996,1.1228057146072388,0.25598455782671703,0.25514741844817035,0.25682169720526365,1.9947022199630737,9.992501258850098,0.25598455782671703,0.0085328185942239,0.25598455782671703,0.05,0.9937698245048523,0.9915622472763062
4,ppo,0.0015718441007695754,30,42.503925230745445,42.285083334458776,84.78900856520423,42.567,42.45792970197414,42.24036911898095,84.77537104640707,0.0009304040349876747,0.0009304040349876747,0.0008170486757969812,0.0008170486757969812,0.001747452710784656,0.001747452710784656,0.001747452710784656,0.001747452710784656,0.05242358132353968,0.003,0.0009304040349876747,0.0008170486757969812,-1.77553140758846e-06,2e-05,1.1238298416137695,1.1204259395599365,1.1272337436676025,0.25633083331326834,0.254824907999366,0.25783675862717065,1.9923484325408936,9.995512962341309,0.25633083331326834,0.008544361110442277,0.25633083331326834,0.05,0.9995949864387512,0.9922209978103638
5,ppo,0.0031181914368357336,30,42.488975724886934,42.38182818391656,84.8708039088035,42.567,42.44201934662259,42.33442319506429,84.81444290677297,0.00123665334123734,0.00123665334123734,0.0007111191001723482,0.0007111191001723482,0.0019477724414096883,0.0019477724414096883,0.0019477724414096883,0.0019477724414096883,0.05843317324229065,0.003,0.00123665334123734,0.0007111191001723482,-1.7801731729605307e-06,2e-05,1.1240108013153076,1.1215060949325562,1.126515507698059,0.2569893480402458,0.25587818997504014,0.2581005061054515,1.9933490753173828,10.000467300415039,0.2569893480402458,0.008566311601341527,0.2569893480402458,0.05,0.9992349743843079,0.9954955577850342
6,ppo,-0.0004281691452947582,30,42.29921661019282,42.32078016812818,84.619996778321,42.567,42.25447770119611,42.27697756788385,84.69194927046951,0.001844834287406825,0.001844834287406825,0.0005466230666192286,0.0005466230666192286,0.0023914573540260537,0.0023914573540260537,0.0023914573540260537,0.0023914573540260537,0.07174372062078162,0.003,0.001844834287406825,0.0005466230666192286,-1.7910443290247713e-06,2e-05,1.1228833198547363,1.1215778589248657,1.124188780784607,0.25767428336161347,0.2607310440139219,0.254617522709305,1.9959686994552612,10.006587028503418,0.25767428336161347,0.008589142778720448,0.25767428336161347,0.05,0.9931268095970154,0.9934282898902893
7,ppo,-0.004341499549051004,30,42.16135410406001,42.402147490967266,84.56350159502728,42.567,42.11531864170455,42.35823946482992,84.66300068919676,0.0012338155416598657,0.0012338155416598657,0.0006969226238370288,0.0006969226238370288,0.0019307381654968944,0.0019307381654968944,0.0019307381654968944,0.0019307381654968944,0.05792214496490683,0.003,0.0012338155416598657,0.0006969226238370288,-1.8201129392991788e-06,2e-05,1.1223779320716858,1.1210861206054688,1.1236697435379028,0.2567450137912223,0.2526546599443358,0.2608353676381088,1.9983834028244019,9.997676849365234,0.2567450137912223,0.008558167126374076,0.2567450137912223,0.05,0.9885247945785522,0.99643874168396
8,ppo,-0.0011078489144012824,30,42.30088589500052,42.25366282300372,84.55454871800424,42.567,42.25691790063114,42.2031578278671,84.65625950017865,0.0014755301087529158,0.0014755301087529158,0.000686515612953972,0.000686515612953972,0.002162045721706888,0.002162045721706888,0.002162045721706888,0.002162045721706888,0.06486137165120663,0.003,0.0014755301087529158,0.000686515612953972,-1.8044190994714882e-06,2e-05,1.1231213212013245,1.1203691959381104,1.1258734464645386,0.25738047062203917,0.25861137739332546,0.2561495638507528,1.991284966468811,10.001864433288574,0.25738047062203917,0.00857934902073464,0.25738047062203917,0.05,0.993266761302948,0.9916189312934875
9,ppo,-0.002080507813466187,30,42.27882518198266,42.22227616913702,84.50110135111967,42.567,42.231566586482714,42.176590269159774,84.63030006375078,0.0017067908474859962,0.0017067908474859962,0.0006708611343790561,0.0006708611343790561,0.0023776519818650525,0.0023776519818650525,0.0023776519818650525,0.0023776519818650525,0.07132955945595157,0.003,0.0017067908474859962,0.0006708611343790561,-1.8463493859144363e-06,2e-05,1.1232485175132751,1.120771050453186,1.1257259845733643,0.25673182344567985,0.25810028451391664,0.25536336237744306,1.9975917339324951,9.999598503112793,0.25673182344567985,0.008557727448189329,0.25673182344567985,0.05,0.9925133585929871,0.9907910227775574
10,ppo,-0.000843792832071319,30,42.36972157185255,42.24561235659046,84.61533392844302,42.567,42.319249205130035,42.20010215333748,84.68589731516329,0.002085744097683108,0.002085744097683108,0.0009476684226673626,0.0009476684226673626,0.0030334125203504707,0.0030334125203504707,0.0030334125203504707,0.0030334125203504707,0.09100237561051412,0.003,0.002085744097683108,0.0009476684226673626,-1.8711033021645561e-06,2e-05,1.1244578957557678,1.1230403184890747,1.125875473022461,0.2561260831271202,0.2576908118086239,0.2545613544456165,2.008612871170044,9.997861862182617,0.2561260831271202,0.008537536104237341,0.2561260831271202,0.05,0.9958387017250061,0.9915452599525452
