epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_weight,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,ppo_clip,std1_learned,std2_learned
0,initial,-0.0015770246807468018,20,28.326283648636196,28.242577335200867,56.56886098383706,28.378,28.30666955739061,28.223424597695736,56.55770205708251,0.00029564146896464145,0.00029564146896464145,0.0002746278826627563,0.0002746278826627563,0.0005702693516273978,0.0005702693516273978,0.0005702693516273978,0.0005702693516273978,0.011405387032547955,0.003,0.00029564146896464145,0.0002746278826627563,0.0,0.0001,1.1249531507492065,1.1217031478881836,1.1282031536102295,0.2614676790505884,0.26220672173973525,0.2607286363614415,1.9969613552093506,10.001777648925781,0.2614676790505884,0.013073383952529419,0.2614676790505884,0.02,0.9981698989868164,0.994153618812561
1,ppo,0.0003893317128871119,20,28.28444084875299,28.08817511981215,56.37261596856514,28.378,28.26607311734543,28.06719112222751,56.459287099325806,0.0006370354855910883,0.0006370354855910883,0.0009025244893694232,0.0009025244893694232,0.0015395599749605114,0.0015395599749605114,0.0015395599749605114,0.0015395599749605114,0.030791199499210227,0.003,0.0006370354855910883,0.0009025244893694232,-2.5737501914591123e-06,0.0001,1.123615324497223,1.1215146780014038,1.125715970993042,0.2602484406353116,0.26160955825528187,0.2588873230153414,1.9971758127212524,10.003328323364258,0.2602484406353116,0.01301242203176558,0.2602484406353116,0.02,0.9965105056762695,0.9870685338973999
2,ppo,-0.00020056111020793992,20,28.254967927862385,28.219483394810364,56.47445132267275,28.378,28.235559936658884,28.19882696726871,56.50984843150314,0.0006765635584721547,0.0006765635584721547,0.0007845532512376626,0.0007845532512376626,0.0014611168097098174,0.0014611168097098174,0.0014611168097098174,0.0014611168097098174,0.029222336194196348,0.003,0.0006765635584721547,0.0007845532512376626,-2.8337835942693347e-06,0.0001,1.124184489250183,1.122638463973999,1.1257305145263672,0.26071385603305164,0.26391322703129777,0.25751448503480556,1.9953410625457764,10.003939628601074,0.26071385603305164,0.013035692801652583,0.26071385603305164,0.02,0.9957069158554077,0.9939491152763367
3,ppo,0.0008108990916889134,20,28.429157668548577,28.16429194035546,56.59344960890404,28.378,28.409689615198797,28.14509297244489,56.570046273361186,0.0007343552536951489,0.0007343552536951489,0.0011005511752914309,0.0011005511752914309,0.0018349064289865796,0.0018349064289865796,0.0018349064289865796,0.0018349064289865796,0.03669812857973159,0.003,0.0007343552536951489,0.0011005511752914309,-2.9181175875692134e-06,0.0001,1.125062108039856,1.119726300239563,1.130397915840149,0.2605959322531226,0.2615677374287969,0.25962412707744836,1.992809534072876,10.009626388549805,0.2605959322531226,0.01302979661265613,0.2605959322531226,0.02,1.0043525695800781,0.9914057850837708
4,ppo,0.0040406358268354325,20,28.443587607582465,28.226669438259986,56.67025704584245,28.378,28.42144507495956,28.207054609901743,56.60690482196999,0.0010030602757707785,0.0010030602757707785,0.0011745216643140547,0.0011745216643140547,0.0021775819400848334,0.0021775819400848334,0.0021775819400848334,0.0021775819400848334,0.04355163880169667,0.003,0.0010030602757707785,0.0011745216643140547,-2.931450859477991e-06,0.0001,1.1258304119110107,1.1230485439300537,1.1286122798919678,0.2620698858407065,0.26079736542757365,0.26334240625383937,1.9951496124267578,9.99943733215332,0.2620698858407065,0.013103494292035325,0.2620698858407065,0.02,1.0051887035369873,0.9948850870132446
5,ppo,-0.00394026990973082,20,28.487984356850557,28.225779660738862,56.71376401758942,28.378,28.467461331529233,28.20451067073098,56.628640980669445,0.001544993462568191,0.001544993462568191,0.0009999451643303244,0.0009999451643303244,0.0025449386268985154,0.0025449386268985154,0.0025449386268985154,0.0025449386268985154,0.05089877253797031,0.003,0.001544993462568191,0.0009999451643303244,-2.946519703073136e-06,0.0001,1.1292783617973328,1.1234360933303833,1.1351206302642822,0.2614308280056954,0.2611676244948437,0.26169403151654713,2.001249074935913,10.002079963684082,0.2614308280056954,0.01307154140028477,0.2614308280056954,0.02,1.0081452131271362,0.9950652122497559
6,ppo,-0.0035464749962914677,20,28.463331285570945,28.413418547873665,56.876749833444606,28.378,28.44259280961548,28.394642221163227,56.71127249492869,0.0017918862323478481,0.0017918862323478481,0.0007480299091896552,0.0007480299091896552,0.002539916141537503,0.002539916141537503,0.002539916141537503,0.002539916141537503,0.050798322830750066,0.003,0.0017918862323478481,0.0007480299091896552,-3.01223169003606e-06,0.0001,1.1312035918235779,1.1284098625183105,1.1339973211288452,0.2609576843594026,0.261169009277813,0.26074635944099217,1.999916434288025,10.00314712524414,0.2609576843594026,0.013047884217970129,0.2609576843594026,0.02,1.0068461894989014,1.004288911819458
7,ppo,-7.660257619868417e-05,20,28.3260423528824,28.414042295461734,56.74008464834414,28.378,28.307894372257817,28.393876881168804,56.64354060625265,0.0014494614612086706,0.0014494614612086706,0.0009190498860715181,0.0009190498860715181,0.0023685113472801888,0.0023685113472801888,0.0023685113472801888,0.0023685113472801888,0.04737022694560378,0.003,0.0014494614612086706,0.0009190498860715181,-2.9036081798494704e-06,0.0001,1.1283063292503357,1.1292246580123901,1.1273880004882812,0.2613875729980938,0.2563816658042768,0.2663934801919108,2.0056023597717285,9.998104095458984,0.2613875729980938,0.013069378649904689,0.2613875729980938,0.02,1.0000324249267578,1.0042093992233276
8,ppo,0.0024019535935777235,20,28.522247688118686,28.279070279705696,56.80131796782438,28.378,28.50243470218216,28.258490634451658,56.673117647856245,0.0013590436143585821,0.0013590436143585821,0.0010975705814982796,0.0010975705814982796,0.0024566141958568617,0.0024566141958568617,0.0024566141958568617,0.0024566141958568617,0.04913228391713723,0.003,0.0013590436143585821,0.0010975705814982796,-2.9362327722992633e-06,0.0001,1.128542423248291,1.125005841255188,1.132079005241394,0.26119464141047954,0.2613801532316638,0.26100912958929534,2.0022799968719482,9.99755859375,0.26119464141047954,0.013059732070523977,0.26119464141047954,0.02,1.009659767150879,0.9981966018676758
9,ppo,-0.00220147568829625,20,28.49386393692485,28.328514312443264,56.822378249368114,28.378,28.47273987104516,28.306465235638054,56.682257532880946,0.0015704427683784577,0.0015704427683784577,0.0010613737968670563,0.0010613737968670563,0.002631816565245514,0.002631816565245514,0.002631816565245514,0.002631816565245514,0.05263633130491028,0.003,0.0015704427683784577,0.0010613737968670563,-3.09191373730755e-06,0.0001,1.1282758712768555,1.1224294900894165,1.1341222524642944,0.2612270769343572,0.2622831881918281,0.26017096567688625,2.0053677558898926,9.996858596801758,0.2612270769343572,0.01306135384671786,0.2612270769343572,0.02,1.0086677074432373,1.0004829168319702
