epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,obj_base,sigma,std1_learned,std2_learned
0,initial,-0.010230390392579232,1,4.041875116491568,4.028034598949926,8.069909715441494,1.4189,4.041875116491568,4.028034598949926,8.010400814719025,3.619530557009746e-06,3.619530557009746e-06,0.0002411796527737132,0.0002411796527737132,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,3.619530557009746e-06,0.0002411796527737132,0.0,0.001,1.1515929698944092,1.150264859199524,1.1529210805892944,0.46599852271788755,0.4563143307529387,0.4756827146828364,2.002626657485962,10.02104663848877,0.46599852271788755,0.46599852271788755,0.46599852271788755,,0.002,0.9953537583351135,1.004441738128662
1,es,-0.020378881234663554,1,4.075140038446317,4.102721581994143,8.17786162044046,1.4189,4.075140038446316,4.102721581994144,8.064376767218508,0.0002497431008485487,0.0002497431008485487,0.00017396858654073112,0.00017396858654073112,0.00042371168738927984,0.00042371168738927984,0.00042371168738927984,0.00042371168738927984,0.00042371168738927984,0.0002497431008485487,0.00017396858654073112,0.006797203916662872,0.001,1.1349271777003513,1.1289807985939933,1.1408735568067094,0.4891656681778196,0.4915872657392715,0.4867440706163677,1.979459533744173,10.013759453425667,0.4891656681778196,0.4891656681778196,0.4891656681778196,-0.006797203916662872,0.002,1.0010177293950024,0.9911077361836105
2,es,0.009773502361462754,1,4.00534147529604,4.022932465228628,8.028273940524668,1.4189,4.00534147529604,4.022932465228628,7.989582927260613,3.737508473222395e-05,3.737508473222395e-05,0.00014731279384142307,0.00014731279384142307,0.00018468787857364702,0.00018468787857364702,0.00018468787857364702,0.00018468787857364702,0.00018468787857364702,3.737508473222395e-05,0.00014731279384142307,-0.005636650014218603,0.001,1.136115605202432,1.1405471045936688,1.131684105811195,0.4542038688381762,0.45335323681380046,0.45505450086255195,1.9920555426882776,10.016539749309668,0.4542038688381762,0.4542038688381762,0.4542038688381762,0.005636650014218603,0.002,0.9926548690508968,0.9967564313278792
3,es,0.019882375049392036,1,4.090278128946721,3.8424126042431945,7.932690733189916,1.4189,4.090278128946721,3.842412604243195,7.941791323593237,0.00011751642554655985,0.00011751642554655985,0.0001032149473759001,0.0001032149473759001,0.00022073137292245995,0.00022073137292245995,0.00022073137292245995,0.00022073137292245995,0.00022073137292245995,0.00011751642554655985,0.0001032149473759001,0.0015965875220313567,0.001,1.129664239938033,1.1322481483085782,1.1270803315674875,0.43189519468952176,0.39208406043373056,0.47170632894531295,1.9854893543296916,10.013843154101755,0.43189519468952176,0.43189519468952176,0.43189519468952176,-0.0015965875220313567,0.002,0.9916632071022754,0.9972810340539472
4,es,-0.016814393949865083,1,4.120094089136778,4.023029886076769,8.143123975213546,1.4189,4.120094089136778,4.023029886076769,8.047007944605053,3.2281971481626694e-06,3.2281971481626694e-06,0.00010901707668802532,0.00010901707668802532,0.00011224527383618798,0.00011224527383618798,0.00011224527383618798,0.00011224527383618798,0.00011224527383618798,3.2281971481626694e-06,0.00010901707668802532,-0.0029936423073322754,0.001,1.1431059935175447,1.1421412600201104,1.144070727014979,0.4719080930081052,0.4507775649615642,0.49303862105464624,2.0012115578986327,10.013999009300562,0.4719080930081052,0.4719080930081052,0.4719080930081052,0.0029936423073322754,0.002,0.9965572375233813,0.9966804033388615
5,es,0.02513729882211646,1,3.9709830965598214,4.069984102769888,8.04096719932971,1.4189,3.9709830965598214,4.069984102769888,7.995929556663134,0.00033857835677933874,0.00033857835677933874,0.0008412370084698949,0.0008412370084698949,0.0011798153652492337,0.0011798153652492337,0.0011798153652492337,0.0011798153652492337,0.0011798153652492337,0.00033857835677933874,0.0008412370084698949,0.021803970105337803,0.001,1.1184607675150389,1.1258835248551304,1.1110380101749475,0.45542980865057636,0.4700217432306797,0.44083787407047303,2.019495603684763,10.036121606769415,0.45542980865057636,0.45542980865057636,0.45542980865057636,-0.021803970105337803,0.002,0.982963850251041,0.9862892486730683
6,es,0.04488415430335198,1,4.033884928168693,4.04529467224688,8.079179600415571,1.4189,4.033884928168693,4.0452946722468806,8.015035757206064,9.780932623995963e-05,9.780932623995963e-05,0.00023193216679896807,0.00023193216679896807,0.0003297414930389277,0.0003297414930389277,0.0003297414930389277,0.0003297414930389277,0.0003297414930389277,9.780932623995963e-05,0.00023193216679896807,0.003152266576837577,0.001,1.127449097276719,1.1377728332640606,1.1171253612893777,0.46634338940313924,0.46817069819543633,0.46451608061084215,2.008403677775359,10.017469082657861,0.46634338940313924,0.46634338940313924,0.46634338940313924,-0.003152266576837577,0.002,1.0028412688840613,0.9911054730129425
7,es,0.0018643819092887116,1,4.045296424477028,3.962032541714292,8.00732896619132,1.4189,4.045296424477028,3.9620325417142914,7.9791104400939385,4.51680925452037e-05,4.51680925452037e-05,6.320312495453902e-05,6.320312495453902e-05,0.00010837121749974273,0.00010837121749974273,0.00010837121749974273,0.00010837121749974273,0.00010837121749974273,4.51680925452037e-05,6.320312495453902e-05,0.01357863638191214,0.001,1.1364716774812762,1.1452985752230023,1.1276447797395501,0.45726401446547715,0.4448522673376978,0.4696757615932565,2.002097251161664,10.010768256350115,0.45726401446547715,0.45726401446547715,0.45726401446547715,-0.01357863638191214,0.002,0.988473978113827,1.0022870140233935
8,es,0.006791554593259974,1,4.088851152649967,3.954280505713665,8.043131658363633,1.4189,4.088851152649967,3.954280505713665,7.997011786180095,3.305768537992632e-05,3.305768537992632e-05,0.0005775612022443075,0.0005775612022443075,0.0006106188876242338,0.0006106188876242338,0.0006106188876242338,0.0006106188876242338,0.0006106188876242338,3.305768537992632e-05,0.0005775612022443075,-0.0019744655142580566,0.001,1.132243153563266,1.1397576648186012,1.1247286423079306,0.4561169825999807,0.42784637988695806,0.4843875853130033,1.9930143730581702,10.01097405336953,0.4561169825999807,0.4561169825999807,0.4561169825999807,0.0019744655142580566,0.002,0.9921028992696658,0.9773416121046538
9,es,-0.0030048460184671647,1,4.0516153207430925,4.0472008408635,8.098816161606592,1.4189,4.0516153207430925,4.0472008408635,8.024854037801575,0.00012499259811926246,0.00012499259811926246,2.666708541918147e-05,2.666708541918147e-05,0.00015165968353844392,0.00015165968353844392,0.00015165968353844392,0.00015165968353844392,0.00015165968353844392,0.00012499259811926246,2.666708541918147e-05,0.027480434127759943,0.001,1.1382240486103803,1.1334057769101116,1.1430423203106492,0.47479796608713887,0.4764391909065733,0.47315674126770446,1.9967546478379845,9.998902949910986,0.47479796608713887,0.47479796608713887,0.47479796608713887,-0.027480434127759943,0.002,1.005891948444772,0.9948988326165519
10,es,-0.0004280576794871353,1,4.005908304389889,4.124737992666585,8.130646297056474,1.4189,4.005908304389889,4.124737992666585,8.040769105526515,0.000278555016724595,0.000278555016724595,2.381771288027435e-05,2.381771288027435e-05,0.00030237272960486933,0.00030237272960486933,0.00030237272960486933,0.00030237272960486933,0.00030237272960486933,0.000278555016724595,2.381771288027435e-05,0.013081367871545615,0.001,1.1367817187712856,1.1327205915962895,1.1408428459462816,0.47258238048338796,0.4941013039322151,0.45106345703456086,2.0147307998351724,10.003107375854405,0.47258238048338796,0.47258238048338796,0.47258238048338796,-0.013081367871545615,0.002,1.007948711986683,1.0043610064071982
11,es,-0.014827633906171539,1,4.112066587566688,4.047317350422487,8.159383937989176,1.4189,4.112066587566687,4.047317350422487,8.055137925992867,0.00017343254538397448,0.00017343254538397448,0.00012009233653321544,0.00012009233653321544,0.0002935248819171899,0.0002935248819171899,0.0002935248819171899,0.0002935248819171899,0.0002935248819171899,0.00017343254538397448,0.00012009233653321544,0.00623245270175279,0.001,1.1398873726405827,1.137967393359774,1.1418073519213914,0.47624898625161416,0.4637238458793922,0.4887741266238361,2.0145883357787446,10.014830399172551,0.47624898625161416,0.47624898625161416,0.47624898625161416,-0.00623245270175279,0.002,1.0030785326699523,1.0031833463944182
12,es,-0.014178246891600571,1,3.9991646733215176,4.061519189981548,8.060683863303066,1.4189,3.9991646733215176,4.061519189981549,8.005787888649811,0.00012485970453361803,0.00012485970453361803,0.0001033229287057235,0.0001033229287057235,0.00022818263323934153,0.00022818263323934153,0.00022818263323934153,0.00022818263323934153,0.00022818263323934153,0.00012485970453361803,0.0001033229287057235,0.018017819898117834,0.001,1.1366562901204826,1.1278784083369393,1.1454341719040257,0.463919988224887,0.47875610043634076,0.44908387601343325,1.9996309062399333,10.014315417262926,0.463919988224887,0.463919988224887,0.463919988224887,-0.018017819898117834,0.002,0.9838931742180548,0.999073675020887
