epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,obj_base,sigma,std1_learned,std2_learned
0,initial,-0.0017412473054523793,5,20.100495317595662,20.177074674684768,40.277569992280434,7.0945,0.0,0.0,14.068765863329414,0.0005550325072439856,0.0005550325072439856,0.0006692362330694934,0.0006692362330694934,0.001224268740313479,0.001224268740313479,0.001224268740313479,0.001224268740313479,0.006121343701567396,0.0005550325072439856,0.0006692362330694934,0.0,0.0001,1.1212393641471863,1.1212189197540283,1.1212598085403442,0.47984079115329814,0.4836606585097668,0.47602092379682953,2.00828218460083,10.001856803894043,0.47984079115329814,0.09596815823065963,0.47984079115329814,,0.001,0.9900180697441101,0.9855653047561646
1,es,0.0034353664391000432,5,20.12071377483809,19.717934754090567,39.83864852892866,7.0945,0.0,0.0,14.066322800579531,0.0013850876352977134,0.0013850876352977134,0.0007355078595431483,0.0007355078595431483,0.0021205954948408617,0.0021205954948408617,0.0021205954948408617,0.0021205954948408617,0.010602977474204309,0.0013850876352977134,0.0007355078595431483,0.0014420149879691734,0.0001,1.1134724219393408,1.108605570373072,1.1183392735056097,0.46623940598175173,0.45154479347360044,0.480934018489903,1.992658453495568,9.99601547833466,0.46623940598175173,0.09324788119635034,0.46623940598175173,-0.0014420149879691734,0.001,0.9895490234216686,0.985459560732432
2,es,0.00830403871742055,5,19.999356159274303,20.128596659700843,40.127952818975146,7.0945,0.0,0.0,14.084868041144777,0.0008550383762129666,0.0008550383762129666,0.000496308094431905,0.000496308094431905,0.0013513464706448716,0.0013513464706448716,0.0013513464706448716,0.0013513464706448716,0.006756732353224358,0.0008550383762129666,0.000496308094431905,0.00470151842540304,0.0001,1.1159754081565025,1.1171832953906007,1.1147675209224042,0.4794404103410114,0.4819026348562085,0.47697818582581436,1.9884402797454723,9.998164002177656,0.4794404103410114,0.09588808206820229,0.4794404103410114,-0.00470151842540304,0.001,0.9886784425944063,0.9931038275415046
3,es,0.0029051918822521903,5,20.224185267334477,20.004786370225055,40.22897163755953,7.0945,0.0,0.0,14.069951081034478,0.0006612691477255385,0.0006612691477255385,0.0006556097558149886,0.0006556097558149886,0.0013168789035405272,0.0013168789035405272,0.0013168789035405272,0.0013168789035405272,0.006584394517702636,0.0006612691477255385,0.0006556097558149886,0.004717796236604359,0.0001,1.112581112312209,1.1118174267094985,1.1133447979149191,0.4790196167945301,0.47004260557399,0.4879966280150702,1.9972197526948008,9.992278203916067,0.4790196167945301,0.09580392335890602,0.4790196167945301,-0.004717796236604359,0.001,0.9853413308111005,0.9905059255672517
4,es,-0.011662742192041612,5,20.15025355464099,20.147592467239768,40.29784602188076,7.0945,0.0,0.0,14.06842454211474,0.000999622822385246,0.000999622822385246,0.0005443510192247316,0.0005443510192247316,0.0015439738416099776,0.0015439738416099776,0.0015439738416099776,0.0015439738416099776,0.007719869208049888,0.000999622822385246,0.0005443510192247316,0.0005583263431412432,0.0001,1.1181110389369986,1.113642630990279,1.1225794468837182,0.4831070919210109,0.4831539665829318,0.48306021725909004,2.0025709284990563,9.992566833727144,0.4831070919210109,0.09662141838420218,0.4831070919210109,-0.0005583263431412432,0.001,0.9846705355855274,0.9910861441264774
5,es,0.0026011877614636287,5,19.997781117571993,20.054084304058527,40.051865421630524,7.0945,0.0,0.0,14.05907780800892,0.00078259324904449,0.00078259324904449,0.0005742850329386212,0.0005742850329386212,0.0013568782819831113,0.0013568782819831113,0.0013568782819831113,0.0013568782819831113,0.006784391409915556,0.00078259324904449,0.0005742850329386212,-0.00250780593049373,0.0001,1.115222889424397,1.1135106071426042,1.1169351717061895,0.4736833925629672,0.48208241292769466,0.4652843721982398,2.0088217621930355,10.00746022345892,0.4736833925629672,0.09473667851259344,0.4736833925629672,0.00250780593049373,0.001,0.985730167314782,0.9852995856592335
6,es,0.006472635219314496,5,20.004925332704392,19.997887171993153,40.002812504697545,7.0945,0.0,0.0,14.095554039734775,0.0007999454008967318,0.0007999454008967318,0.00035244256649954856,0.00035244256649954856,0.0011523879673962802,0.0011523879673962802,0.0011523879673962802,0.0011523879673962802,0.0057619398369814015,0.0007999454008967318,0.00035244256649954856,0.01419861410231523,0.0001,1.1179146878477009,1.1184673389021946,1.1173620367932073,0.4746855916414625,0.47044755510195524,0.4789236281809698,2.0013326590304588,9.992409539190435,0.4746855916414625,0.0949371183282925,0.4746855916414625,-0.01419861410231523,0.001,0.9917724656854467,0.9942164939350466
7,es,0.0019961412236741824,5,20.344759848756492,20.049963982618888,40.39472383137538,7.0945,0.0,0.0,14.083531635853461,0.0005050030864456605,0.0005050030864456605,0.00036445253766778744,0.00036445253766778744,0.0008694556241134479,0.0008694556241134479,0.0008694556241134479,0.0008694556241134479,0.00434727812056724,0.0005050030864456605,0.00036445253766778744,-0.0010294455862261504,0.0001,1.1209633001266597,1.1243963012906766,1.1175302989626428,0.48285695872098006,0.4769974255662836,0.4887164918756765,2.006591780572243,10.011951434956291,0.48285695872098006,0.09657139174419602,0.48285695872098006,0.0010294455862261504,0.001,0.9881104575070008,0.9929546042878451
8,es,-0.009127344526262317,5,19.948557667505,19.85782526438727,39.80638293189227,7.0945,0.0,0.0,14.087379420284385,0.000859652823166087,0.000859652823166087,0.000611964504240031,0.000611964504240031,0.001471617327406118,0.001471617327406118,0.001471617327406118,0.001471617327406118,0.0073580866370305895,0.000859652823166087,0.000611964504240031,0.0025851602080711085,0.0001,1.117917716679341,1.1131049492000686,1.1227304841586132,0.4682131748548246,0.4683888638388144,0.46803748587083477,1.9957636168191832,10.006250412525025,0.4682131748548246,0.09364263497096492,0.4682131748548246,-0.0025851602080711085,0.001,0.9914446875318953,0.9915450972618048
9,es,0.008458772588988145,5,19.96986082498789,20.193146503151716,40.16300732813961,7.0945,0.0,0.0,14.09031128959562,0.001491151217503783,0.001491151217503783,0.0006268736009872878,0.0006268736009872878,0.002118024818491071,0.002118024818491071,0.002118024818491071,0.002118024818491071,0.010590124092455355,0.001491151217503783,0.0006268736009872878,0.0036320196341481526,0.0001,1.1161900848017954,1.1170938185858663,1.1152863510177244,0.47560053152138443,0.4886775454964276,0.46252351754634125,1.996075091502591,9.99801791992818,0.47560053152138443,0.09512010630427689,0.47560053152138443,-0.0036320196341481526,0.001,0.9908846647007259,0.9938629859349408
