epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_weight,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,ppo_clip,std1_learned,std2_learned
0,initial,-0.0010282640426083494,30,42.36871556763833,42.43669644805933,84.80541201569767,42.567,42.32230767344069,42.39580517102375,84.78527805816175,0.0010124324993097853,0.0010124324993097853,0.0003117985978467539,0.0003117985978467539,0.0013242310971565393,0.0013242310971565393,0.0013242310971565393,0.0013242310971565393,0.03972693291469618,0.0001,0.0010124324993097853,0.0003117985978467539,0.0,0.0001,1.1240904331207275,1.1216144561767578,1.1265664100646973,0.2580721438097793,0.2579917654735365,0.2581525221460221,1.9956390857696533,9.995782852172852,0.2580721438097793,0.00860240479365931,0.2580721438097793,0.1,0.9947260618209839,0.9967003464698792
1,ppo,-0.001209866842784366,30,41.84824263916683,41.67032231667986,83.51856495584668,42.567,41.80235316488039,41.622091280121666,84.13844385843055,0.009667746080837026,0.009667746080837026,0.0024810319149929094,0.0024810319149929094,0.012148777995829935,0.012148777995829935,0.012148777995829935,0.012148777995829935,0.36446333987489804,0.0001,0.009667746080837026,0.0024810319149929094,-9.417051592208736e-06,0.0001,1.1170183420181274,1.1109654903411865,1.1230711936950684,0.2559708966697465,0.25645072220016757,0.25549107113932545,1.976094126701355,9.980978012084961,0.2559708966697465,0.008532363222324884,0.2559708966697465,0.1,0.9808758497238159,0.9753326773643494
2,ppo,-0.0036932405467824136,30,41.339595455082765,41.229979983331745,82.56957543841452,42.567,41.29658275311827,41.18199897252498,83.66551249875116,0.014003667444897063,0.014003667444897063,0.007835352632978104,0.007835352632978104,0.021839020077875165,0.021839020077875165,0.021839020077875165,0.021839020077875165,0.6551706023362549,0.0001,0.014003667444897063,0.007835352632978104,-8.506947665409825e-06,0.0001,1.1143377423286438,1.1109881401062012,1.1176873445510864,0.25721562707083934,0.25727954258601315,0.25715171155566546,1.9651405811309814,9.971019744873047,0.25721562707083934,0.008573854235694645,0.25721562707083934,0.1,0.9672110080718994,0.9662290215492249
3,ppo,0.003254290880423215,30,41.43965593426522,41.43383272474096,82.87348865900617,42.567,41.39367795286063,41.38432789309641,83.81522455890806,0.0219679076818975,0.0219679076818975,0.011426951338764514,0.011426951338764514,0.03339485902066201,0.03339485902066201,0.03339485902066201,0.03339485902066201,1.0018457706198605,0.0001,0.0219679076818975,0.011426951338764514,-9.420216304079077e-06,0.0001,1.1191233396530151,1.1150267124176025,1.1232199668884277,0.2561008203240044,0.2534320916389096,0.2587695490090992,1.9291472434997559,9.980633735656738,0.2561008203240044,0.008536694010800146,0.2561008203240044,0.1,0.9742411375045776,0.9757211208343506
4,ppo,0.0009250893860904967,30,41.744410698714745,41.18840495708982,82.93281565580457,42.567,41.69776755538649,41.14018873048171,83.84519977886363,0.022393983266331834,0.022393983266331834,0.02312109158310829,0.02312109158310829,0.045515074849440125,0.045515074849440125,0.045515074849440125,0.045515074849440125,1.3654522454832037,0.0001,0.022393983266331834,0.02312109158310829,-9.213166924837423e-06,0.0001,1.1261098384857178,1.1219165325164795,1.130303144454956,0.25610960843349795,0.2545417603754026,0.25767745649159324,1.8972817659378052,9.935901641845703,0.25610960843349795,0.008536986947783265,0.25610960843349795,0.1,0.9843809604644775,0.9719911217689514
5,ppo,0.0022597920681666217,30,41.72417708864991,41.25100487572753,82.97518196437744,42.567,41.67588968760535,41.19736688612228,83.86284992279334,0.02585277600538184,0.02585277600538184,0.02663952291149577,0.02663952291149577,0.05249229891687761,0.05249229891687761,0.05249229891687761,0.05249229891687761,1.5747689675063283,0.0001,0.02585277600538184,0.02663952291149577,-9.063311904355941e-06,0.0001,1.1294389367103577,1.12621009349823,1.1326677799224854,0.2560194148728301,0.25414804791178963,0.2578907818338706,1.904752254486084,9.912801742553711,0.2560194148728301,0.008533980495761003,0.2560194148728301,0.1,0.9868671298027039,0.9778887629508972
6,ppo,-0.0007010676336446836,30,41.48658663692543,41.219966364312164,82.7065530012376,42.567,41.440536012400344,41.17198833694576,83.73248381060259,0.03806892627422413,0.03806892627422413,0.022404945847353402,0.022404945847353402,0.06047387212157754,0.06047387212157754,0.06047387212157754,0.06047387212157754,1.8142161636473262,0.0001,0.03806892627422413,0.022404945847353402,-9.615598582968232e-06,0.0001,1.1318801641464233,1.1264228820800781,1.1373374462127686,0.2565779181903909,0.25896650669337246,0.25418932968740926,1.9135189056396484,9.938928604125977,0.2565779181903909,0.00855259727301303,0.2565779181903909,0.1,0.9815996289253235,0.9806821942329407
7,ppo,-0.004746597921097064,30,41.34673402805096,41.611241985126696,82.95797601317766,42.567,41.3000264169838,41.56081338046799,83.85664153465542,0.03252978230317256,0.03252978230317256,0.02807674445918978,0.02807674445918978,0.060606526762362334,0.060606526762362334,0.060606526762362334,0.060606526762362334,1.81819580287087,0.0001,0.03252978230317256,0.02807674445918978,-9.602956197340973e-06,0.0001,1.1367005705833435,1.1382520198822021,1.1351491212844849,0.2568711767212827,0.255630955737182,0.2581113977053833,1.9307347536087036,9.905197143554688,0.2568711767212827,0.00856237255737609,0.2568711767212827,0.1,0.9785341024398804,0.9974377751350403
8,ppo,-0.0011531615357344182,30,41.35437092498337,41.110555407862456,82.46492633284583,42.567,41.30862232492528,41.05190519819631,83.60648539749033,0.03551180238530436,0.03551180238530436,0.031595135175366815,0.031595135175366815,0.06710693756067118,0.06710693756067118,0.06710693756067118,0.06710693756067118,2.0132081268201354,0.0001,0.03551180238530436,0.031595135175366815,-9.14254133022041e-06,0.0001,1.1353047490119934,1.1341867446899414,1.1364227533340454,0.25732210546824125,0.25798621811206934,0.25665799282441315,1.9142979383468628,9.89206314086914,0.25732210546824125,0.008577403515608041,0.25732210546824125,0.1,0.9799091815948486,0.9861462712287903
9,ppo,-0.0019364677552426847,30,41.343141217468904,40.97452409326716,82.31766531073606,42.567,41.29399673358539,40.92005245794253,83.53324623169348,0.043197759233590004,0.043197759233590004,0.03992704050128564,0.03992704050128564,0.08312479973487565,0.08312479973487565,0.08312479973487565,0.08312479973487565,2.4937439920462694,0.0001,0.043197759233590004,0.03992704050128564,-9.824658320667368e-06,0.0001,1.142056167125702,1.141545295715332,1.1425670385360718,0.2549683088474016,0.2548560911524254,0.25508052654237784,1.8658851385116577,9.879733085632324,0.2549683088474016,0.00849894362824672,0.2549683088474016,0.1,0.9817587733268738,0.9896239638328552
