epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_weight,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,ppo_clip,std1_learned,std2_learned
0,initial,-1.9606697715998656e-05,5,20.227839368901712,20.135671068218837,40.36351043712055,7.0945,0.0,0.0,14.18543922740965,0.000506876475033064,0.000506876475033064,0.0004149109936635453,0.0004149109936635453,0.0009217874686966093,0.0009217874686966093,0.0009217874686966093,0.0009217874686966093,0.004608937343483046,0.003,0.000506876475033064,0.0004149109936635453,0.0,5e-05,1.132538914680481,1.1351808309555054,1.1298969984054565,0.480728163723636,0.47461046055094547,0.4868458668963266,2.0040602684020996,9.994026184082031,0.480728163723636,0.0961456327447272,0.480728163723636,0.02,0.9967085719108582,0.9946725964546204
1,ppo,0.012117189995112009,5,20.097922102574895,20.117937248129216,40.21585935070411,7.0945,0.0,0.0,14.18071146638939,0.0011602888759241208,0.0011602888759241208,0.0002656226974067191,0.0002656226974067191,0.0014259115733308398,0.0014259115733308398,0.0014259115733308398,0.0014259115733308398,0.007129557866654199,0.003,0.0011602888759241208,0.0002656226974067191,-4.62049968774636e-07,5e-05,1.1245208382606506,1.1242876052856445,1.1247540712356567,0.4800414436414392,0.4787309268380426,0.48135196044483575,1.9808743000030518,9.992633819580078,0.4800414436414392,0.09600828872828784,0.4800414436414392,0.02,0.9973255395889282,0.9915496110916138
2,ppo,0.0048927192111084235,5,20.263662700183435,20.18992719069983,40.453589890883265,7.0945,0.0,0.0,14.181563591333225,0.0006919098625844861,0.0006919098625844861,0.000688998797578611,0.000688998797578611,0.001380908660163097,0.001380908660163097,0.001380908660163097,0.001380908660163097,0.006904543300815485,0.003,0.0006919098625844861,0.000688998797578611,-4.1367446428353106e-07,5e-05,1.1276797652244568,1.1268866062164307,1.128472924232483,0.4863163318312578,0.47920717145725983,0.4934254922052558,1.9854233264923096,9.996349334716797,0.4863163318312578,0.09726326636625156,0.4863163318312578,0.02,0.9967957735061646,0.9923179745674133
3,ppo,-0.005174838356891304,5,20.281184825525955,19.970698557787628,40.25188338331358,7.0945,0.0,0.0,14.239722234760528,0.0011669167305312354,0.0011669167305312354,0.0006193648523840915,0.0006193648523840915,0.001786281582915327,0.001786281582915327,0.001786281582915327,0.001786281582915327,0.008931407914576635,0.003,0.0011669167305312354,0.0006193648523840915,-3.816621795493802e-07,5e-05,1.1357470154762268,1.132282018661499,1.1392120122909546,0.48130247551405536,0.4696570836977777,0.4929478673303331,2.0179526805877686,10.020703315734863,0.48130247551405536,0.09626049510281107,0.48130247551405536,0.02,1.0034410953521729,1.0092451572418213
4,ppo,-0.004321370896037173,5,20.08069098667972,20.11469695224109,40.19538793892081,7.0945,0.0,0.0,14.219732981464468,0.0013484542511875124,0.0013484542511875124,0.0008343213595156946,0.0008343213595156946,0.0021827756107032073,0.0021827756107032073,0.0021827756107032073,0.0021827756107032073,0.010913878053516037,0.003,0.0013484542511875124,0.0008343213595156946,-3.460732152404944e-07,5e-05,1.1360692977905273,1.1368435621261597,1.135295033454895,0.471935117457174,0.4697999726715688,0.47407026224277915,2.0157456398010254,9.98482608795166,0.471935117457174,0.0943870234914348,0.471935117457174,0.02,1.0026190280914307,1.0021989345550537
5,ppo,-0.008949855548651223,5,20.142341019906976,20.202444798323175,40.34478581823015,7.0945,0.0,0.0,14.246764133519342,0.0014903810771236137,0.0014903810771236137,0.0010267756826744996,0.0010267756826744996,0.0025171567597981133,0.0025171567597981133,0.0025171567597981133,0.0025171567597981133,0.012585783798990566,0.003,0.0014903810771236137,0.0010267756826744996,-3.609960426587122e-07,5e-05,1.1387181282043457,1.1416162252426147,1.1358200311660767,0.48100607874775814,0.48254099862928895,0.4794711588662274,2.01639986038208,9.998316764831543,0.48100607874775814,0.09620121574955162,0.48100607874775814,0.02,1.0002449750900269,1.0157051086425781
6,ppo,0.0019281996247581818,5,20.04701186960408,19.824407772750025,39.871419642354105,7.0945,0.0,0.0,14.23393855437841,0.0022966915304722243,0.0022966915304722243,0.00021054303122303777,0.00021054303122303777,0.002507234561695262,0.002507234561695262,0.002507234561695262,0.002507234561695262,0.01253617280847631,0.003,0.0022966915304722243,0.00021054303122303777,-3.764318037724479e-07,5e-05,1.1333279013633728,1.1309330463409424,1.1357227563858032,0.46179988603412925,0.45318012246542755,0.47041964960283095,1.9808361530303955,9.9977388381958,0.46179988603412925,0.09235997720682584,0.46179988603412925,0.02,1.0082968473434448,1.0024131536483765
7,ppo,0.006335733567749771,5,20.065084327449014,20.006019053716415,40.07110338116543,7.0945,0.0,0.0,14.192849824338282,0.001144413248250815,0.001144413248250815,0.0006418928770584717,0.0006418928770584717,0.0017863061253092867,0.0017863061253092867,0.0017863061253092867,0.0017863061253092867,0.008931530626546433,0.003,0.001144413248250815,0.0006418928770584717,-3.533087083340547e-07,5e-05,1.1239203214645386,1.1285794973373413,1.1192611455917358,0.47345495405701526,0.4698974164916148,0.4770124916224157,1.9975035190582275,9.985686302185059,0.47345495405701526,0.09469099081140306,0.47345495405701526,0.02,0.9901307821273804,1.0036519765853882
8,ppo,0.006262094700968582,5,20.210936209074458,20.270951395963678,40.48188760503814,7.0945,0.0,0.0,14.19439940090086,0.000864419161866819,0.000864419161866819,0.0006513864434009153,0.0006513864434009153,0.0015158056052677342,0.0015158056052677342,0.0015158056052677342,0.0015158056052677342,0.007579028026338671,0.003,0.000864419161866819,0.0006513864434009153,-3.4855236705766404e-07,5e-05,1.1292532086372375,1.133414387702942,1.1250920295715332,0.48366603833162847,0.486570550365939,0.48076152629731794,1.9899765253067017,10.002044677734375,0.48366603833162847,0.09673320766632569,0.48366603833162847,0.02,0.9875704646110535,1.0081713199615479
9,ppo,-0.01178745337498185,5,20.23489303711398,20.165340910589265,40.40023394770324,7.0945,0.0,0.0,14.202283420577995,0.001537813206970879,0.001537813206970879,0.0003040410783833378,0.0003040410783833378,0.0018418542853542168,0.0018418542853542168,0.0018418542853542168,0.0018418542853542168,0.009209271426771084,0.003,0.001537813206970879,0.0003040410783833378,-3.8138256037711925e-07,5e-05,1.133331298828125,1.1240758895874023,1.1425867080688477,0.4808662324048061,0.4783160887664099,0.4834163760432023,1.9996187686920166,9.999822616577148,0.4808662324048061,0.09617324648096122,0.4808662324048061,0.02,0.9993753433227539,0.9994280934333801
