epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,obj_base,sigma,std1_learned,std2_learned
0,initial,-0.006177432881070659,10,40.3944122816099,40.30904092544417,80.70345320705408,14.189,0.0,0.0,28.178042897706277,0.0009165137637888352,0.0009165137637888352,0.0003752837238445698,0.0003752837238445698,0.001291797487633405,0.001291797487633405,0.001291797487633405,0.001291797487633405,0.01291797487633405,0.0009165137637888352,0.0003752837238445698,0.0,0.0002,1.1196051239967346,1.1183459758758545,1.1208642721176147,0.4712265470979188,0.46823545349132234,0.4742176407045152,2.007986545562744,9.999709129333496,0.4712265470979188,0.04712265470979188,0.4712265470979188,,0.001,0.9829297065734863,0.9943822026252747
1,es,-0.0036903572701741287,10,40.03255353658319,39.97552548429951,80.00807902088269,14.189,0.0,0.0,28.24720171656434,0.0009781445155892597,0.0009781445155892597,0.0006625831382947773,0.0006625831382947773,0.001640727653884037,0.001640727653884037,0.001640727653884037,0.001640727653884037,0.01640727653884037,0.0009781445155892597,0.0006625831382947773,0.0069275201857345965,0.0002,1.1217909434092737,1.1187726618550107,1.1248092249635366,0.4596339702420968,0.4591067102476054,0.46016123023658817,2.0043243501066397,9.995933725064905,0.4596339702420968,0.04596339702420968,0.4596339702420968,-0.0069275201857345965,0.001,0.9928001574917221,0.998530137917856
2,es,0.0031353036067059436,10,40.040460124509,40.174960155939274,80.21542028044828,14.189,0.0,0.0,28.221540406577347,0.0007655923307563333,0.0007655923307563333,0.0005671996132429514,0.0005671996132429514,0.0013327919439992848,0.0013327919439992848,0.0013327919439992848,0.0013327919439992848,0.013327919439992848,0.0007655923307563333,0.0005671996132429514,-0.0016724548842843056,0.0002,1.1207515980198566,1.1236779472696785,1.1178252487700344,0.4642127060577476,0.4659718617560058,0.46245355035948943,1.9991504784565859,9.99474784740254,0.4642127060577476,0.046421270605774764,0.4642127060577476,0.0016724548842843056,0.001,0.9895047443057707,0.9970489616831039
3,es,-0.005265229924242462,10,39.91427698829193,40.08515668301984,79.99943367131178,14.189,0.0,0.0,28.22710654991142,0.0007454746309384888,0.0007454746309384888,0.0007898975865290699,0.0007898975865290699,0.0015353722174675588,0.0015353722174675588,0.0015353722174675588,0.0015353722174675588,0.015353722174675588,0.0007454746309384888,0.0007898975865290699,-0.006943313138643229,0.0002,1.12468338151665,1.1260614220945093,1.1233053409387905,0.4587424724868241,0.46201081244507247,0.45547413252857566,2.0049030546096085,9.988504434737035,0.4587424724868241,0.04587424724868241,0.4587424724868241,0.006943313138643229,0.001,0.9854567706575506,1.001426524974569
4,es,-0.009416437129426407,10,40.30988111474454,40.061722534680065,80.3716036494246,14.189,0.0,0.0,28.209990532433714,0.0007535913657249085,0.0007535913657249085,0.0005896776931774963,0.0005896776931774963,0.0013432690589024049,0.0013432690589024049,0.0013432690589024049,0.0013432690589024049,0.013432690589024049,0.0007535913657249085,0.0005896776931774963,0.006586513964266132,0.0002,1.1222580694850914,1.1209770311894187,1.1235391077807642,0.466225320817766,0.4629553093467077,0.4694953322888244,2.005890916223677,9.996542587896105,0.466225320817766,0.0466225320817766,0.466225320817766,-0.006586513964266132,0.001,0.9861691654849272,0.9984140408449633
5,es,0.0005091301812324818,10,40.17871173302424,40.154472585031094,80.33318431805533,14.189,0.0,0.0,28.180902810996443,0.0008801443252707153,0.0008801443252707153,0.000495374250208561,0.000495374250208561,0.0013755185754792763,0.0013755185754792763,0.0013755185754792763,0.0013755185754792763,0.013755185754792763,0.0008801443252707153,0.000495374250208561,-0.0010715483657977051,0.0002,1.1208557751966703,1.121289446003681,1.1204221043896596,0.4639804221064333,0.4616123735713189,0.4663484706415478,2.0130345641436826,10.007624570904115,0.4639804221064333,0.04639804221064333,0.4639804221064333,0.0010715483657977051,0.001,0.9849858024660397,0.9932912416552082
6,es,0.008784651188763119,10,39.87193894555313,40.12231663204109,79.99425557759423,14.189,0.0,0.0,28.224968969062168,0.0007325931004675985,0.0007325931004675985,0.0004860706480267812,0.0004860706480267812,0.0012186637484943796,0.0012186637484943796,0.0012186637484943796,0.0012186637484943796,0.012186637484943795,0.0007325931004675985,0.0004860706480267812,0.004763604523547639,0.0002,1.119871564281465,1.1247918986784888,1.1149512298844413,0.46175977906959953,0.46746647333384195,0.4560530848053571,2.0075615619255878,9.99269302568479,0.46175977906959953,0.04617597790695995,0.46175977906959953,-0.004763604523547639,0.001,0.9849340052606275,1.0018861447831964
7,es,-0.002018800563595889,10,40.49630735954532,40.345492471812236,80.84179983135755,14.189,0.0,0.0,28.24733738264388,0.0005016995426867057,0.0005016995426867057,0.0005750378265698512,0.0005750378265698512,0.001076737369256557,0.001076737369256557,0.001076737369256557,0.001076737369256557,0.01076737369256557,0.0005016995426867057,0.0005750378265698512,-0.004839415626991245,0.0002,1.1245129467595703,1.1250354676597336,1.123990425859407,0.47481024654389664,0.4709027303360541,0.47871776275173916,2.0085729548934417,10.000633763146814,0.47481024654389664,0.047481024654389664,0.47481024654389664,0.004839415626991245,0.001,0.9915506005002067,0.999147188741604
8,es,-0.0035514217085266747,10,40.26576057938575,39.76843588048442,80.03419645987017,14.189,0.0,0.0,28.226708427015502,0.0007293710498172075,0.0007293710498172075,0.000859205514118756,0.000859205514118756,0.0015885765639359634,0.0015885765639359634,0.0015885765639359634,0.0015885765639359634,0.015885765639359634,0.0007293710498172075,0.000859205514118756,0.0060732415448251946,0.0002,1.1228153940270702,1.122991285525056,1.1226395025290843,0.4615370099467036,0.4528661125376961,0.4702079073557111,2.0065165068122703,9.9949907733098,0.4615370099467036,0.04615370099467036,0.4615370099467036,-0.0060732415448251946,0.001,0.9910521208059148,0.9960033590284938
9,es,0.0035497942538541562,10,40.01527467484832,40.29488036222983,80.31015503707815,14.189,0.0,0.0,28.222801385238732,0.0007835391474868524,0.0007835391474868524,0.0007670801351766785,0.0007670801351766785,0.0015506192826635309,0.0015506192826635309,0.0015506192826635309,0.0015506192826635309,0.015506192826635309,0.0007835391474868524,0.0007670801351766785,0.0020545138532341804,0.0002,1.1223479334162405,1.1259890220771418,1.1187068447553392,0.4684305001411924,0.4741914910486763,0.46266950923370853,2.007991787854851,9.992040060838827,0.4684305001411924,0.046843050014119245,0.4684305001411924,-0.0020545138532341804,0.001,0.9893723818510394,0.997040472403053
