epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,obj_base,sigma,std1_learned,std2_learned
0,initial,-0.000869451052717667,20,28.13914661905086,28.260381482654623,56.399528101705485,28.378,28.117670192049612,28.239870810015915,56.45771490486663,0.0005052545007714391,0.0005052545007714391,0.00033184902246627304,0.00033184902246627304,0.0008371035232377121,0.0008371035232377121,0.0008371035232377121,0.0008371035232377121,0.016742070464754243,0.0005052545007714391,0.00033184902246627304,0.0,0.0001,1.121301293373108,1.1213035583496094,1.1212990283966064,0.25813924887255796,0.25967666925807853,0.2566018284870374,2.00105619430542,10.002063751220703,0.25813924887255796,0.012906962443627898,0.25813924887255796,,0.001,0.9889400601387024,0.9949890375137329
1,es,0.0014338813325360336,20,28.14072075632349,28.231196081311374,56.37191683763486,28.378,28.119967413527004,28.210967632381944,56.444411926788334,0.0005665256036409028,0.0005665256036409028,0.0003433564991467409,0.0003433564991467409,0.0009098821027876437,0.0009098821027876437,0.0009098821027876437,0.0009098821027876437,0.018197642055752875,0.0005665256036409028,0.0003433564991467409,0.0011957718979100672,0.0001,1.1207080691739686,1.121046845351287,1.1203692929966502,0.25316183223910615,0.2532447264972669,0.25307893798094533,1.9976716564719468,10.003653627736155,0.25316183223910615,0.012658091611955307,0.25316183223910615,-0.0011957718979100672,0.001,0.9890124817264121,0.9934740298338118
2,es,0.002884897917924845,20,28.082080191649208,28.228357710032977,56.310437901682185,28.378,28.061515512599993,28.206751486682236,56.41307790347498,0.0006128548030605823,0.0006128548030605823,0.00045376928953531193,0.00045376928953531193,0.0010666240925958942,0.0010666240925958942,0.0010666240925958942,0.0010666240925958942,0.021332481851917884,0.0006128548030605823,0.00045376928953531193,-0.0032306272664695177,0.0001,1.1193199621879781,1.1206076399079021,1.1180322844680544,0.26152279159278463,0.261796329562296,0.2612492536232733,1.9932914882393633,10.006552562086918,0.26152279159278463,0.013076139579639231,0.26152279159278463,0.0032306272664695177,0.001,0.9862564102787756,0.9934318662362465
3,es,-0.0017613109598780628,20,28.105474194483627,28.19051884095261,56.29599303543624,28.378,28.087709096866032,28.171405648675773,56.408501776604766,0.0004696896110251704,0.0004696896110251704,0.0004305019184454199,0.0004305019184454199,0.0009001915294705903,0.0009001915294705903,0.0009001915294705903,0.0009001915294705903,0.018003830589411806,0.0004696896110251704,0.0004305019184454199,0.0013004552299781457,0.0001,1.1211154769983356,1.1191025825500975,1.1231283714465738,0.2578027619560271,0.2606872462139048,0.25491827769814934,1.9929339571886673,9.999555115121634,0.2578027619560271,0.012890138097801354,0.2578027619560271,-0.0013004552299781457,0.001,0.9871662972934298,0.991472067912302
4,es,-0.004205348156029702,20,28.061593968453554,28.20344796085139,56.26504192930494,28.378,28.040271246996536,28.185351149907362,56.39175560228581,0.0005377223751297628,0.0005377223751297628,0.0004179188885351945,0.0004179188885351945,0.0009556412636649573,0.0009556412636649573,0.0009556412636649573,0.0009556412636649573,0.019112825273299147,0.0005377223751297628,0.0004179188885351945,0.004368477687006261,0.0001,1.121446868141395,1.1211624057070115,1.1217313305757783,0.261267098523963,0.26291699084726294,0.2596172062006631,1.9994392797998048,10.003831681574999,0.261267098523963,0.01306335492619815,0.261267098523963,-0.004368477687006261,0.001,0.9852337339756039,0.992097060532711
5,es,0.0007830056244266893,20,28.019402246565093,28.25853530794956,56.27793755451465,28.378,27.997094157525137,28.23890268316093,56.3969428241769,0.0007229205824036234,0.0007229205824036234,0.0003687813220088625,0.0003687813220088625,0.001091701904412486,0.001091701904412486,0.001091701904412486,0.001091701904412486,0.02183403808824972,0.0007229205824036234,0.0003687813220088625,0.0036144023033280355,0.0001,1.1189558200447247,1.119863824887357,1.1180478152020925,0.2585255635190533,0.2579742140051552,0.2590769130329515,2.0016980819573673,10.00173796079015,0.2585255635190533,0.012926278175952665,0.2585255635190533,-0.0036144023033280355,0.001,0.9830635337043503,0.9948890016372616
6,es,0.000858038150189214,20,28.092652302268366,28.200538167142035,56.293190469410405,28.378,28.072427522378927,28.18151014633161,56.40591323818913,0.0005184093028163777,0.0005184093028163777,0.0004519272887070963,0.0004519272887070963,0.000970336591523474,0.000970336591523474,0.000970336591523474,0.000970336591523474,0.01940673183046948,0.0005184093028163777,0.0004519272887070963,0.004430682802113058,0.0001,1.1190675404286496,1.1188405316737786,1.1192945491835207,0.2567666071250544,0.256756946885024,0.25677626736508474,1.9957263330980872,10.000311021376563,0.2567666071250544,0.01283833035625272,0.2567666071250544,-0.004430682802113058,0.001,0.9865094476373807,0.9918991807344929
7,es,-0.0029682103319619824,20,28.121283217998,28.246561264454513,56.36784448245251,28.378,28.10168006692786,28.225169460829875,56.44236916771273,0.000653794814078618,0.000653794814078618,0.0003609181807971892,0.0003609181807971892,0.0010147129948758072,0.0010147129948758072,0.0010147129948758072,0.0010147129948758072,0.020294259897516147,0.000653794814078618,0.0003609181807971892,0.00028821815645540253,0.0001,1.1228482693231687,1.1237786429394903,1.1219178957068472,0.26343807179417533,0.26272904085587867,0.264147102732472,1.9961527021590886,10.006311870767684,0.26343807179417533,0.013171903589708767,0.26343807179417533,-0.00028821815645540253,0.001,0.9881327627504373,0.9942710149528228
8,es,0.0007092761716350197,20,28.109380878716426,28.27205524723133,56.38143612594776,28.378,28.089633073794584,28.255023788730824,56.45127283509657,0.0005574703957965721,0.0005574703957965721,0.00039598388582201175,0.00039598388582201175,0.0009534542816185838,0.0009534542816185838,0.0009534542816185838,0.0009534542816185838,0.019069085632371675,0.0005574703957965721,0.00039598388582201175,0.0024053467629910398,0.0001,1.1209664116610432,1.1213672756443887,1.120565547677698,0.25402966015779715,0.2564572073821355,0.2516021129334588,1.996941351105513,10.000011202637447,0.25402966015779715,0.012701483007889858,0.25402966015779715,-0.0024053467629910398,0.001,0.9876297593559261,0.9955873312671868
9,es,0.0004356479808045044,20,28.100670012915703,28.249499838197682,56.350169851113385,28.378,28.082844046511678,28.227464732223382,56.43409879320139,0.0005137975546256476,0.0005137975546256476,0.0003262209823801811,0.0003262209823801811,0.0008400185370058287,0.0008400185370058287,0.0008400185370058287,0.0008400185370058287,0.016800370740116574,0.0005137975546256476,0.0003262209823801811,-0.00012638927051333357,0.0001,1.121051440175412,1.1219971688226396,1.1201057115281843,0.26242297873518605,0.2646005291410106,0.26024542832936154,1.99688699235343,10.000457536375823,0.26242297873518605,0.013121148936759303,0.26242297873518605,0.00012638927051333357,0.001,0.9871768515931854,0.9943973444359822
