epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_weight,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,ppo_clip,std1_learned,std2_learned
0,initial,-1.9606697715998656e-05,5,20.227839368901712,20.135671068218837,40.36351043712055,7.0945,0.0,0.0,14.18543922740965,0.000506876475033064,0.000506876475033064,0.0004149109936635453,0.0004149109936635453,0.0009217874686966093,0.0009217874686966093,0.0009217874686966093,0.0009217874686966093,0.004608937343483046,0.003,0.000506876475033064,0.0004149109936635453,0.0,5e-05,1.132538914680481,1.1351808309555054,1.1298969984054565,0.480728163723636,0.47461046055094547,0.4868458668963266,2.0040602684020996,9.994026184082031,0.480728163723636,0.0961456327447272,0.480728163723636,0.05,0.9967085719108582,0.9946725964546204
1,ppo,0.012051533597753452,5,20.097733771490233,20.117884657806627,40.21561842929686,7.0945,0.0,0.0,14.189652797075869,0.0015040933877927566,0.0015040933877927566,0.0003269418022836956,0.0003269418022836956,0.0018310351900764524,0.0018310351900764524,0.0018310351900764524,0.0018310351900764524,0.009155175950382262,0.003,0.0015040933877927566,0.0003269418022836956,-7.184407323279629e-07,5e-05,1.125773012638092,1.1260995864868164,1.1254464387893677,0.4796961339742086,0.4797132874473139,0.4796789805011034,1.980581283569336,9.992132186889648,0.4796961339742086,0.09593922679484172,0.4796961339742086,0.05,0.9981685876846313,0.9947174787521362
2,ppo,0.004883753771740145,5,20.262072086623043,20.18523980974664,40.44731189636968,7.0945,0.0,0.0,14.183103393133756,0.0008940235104112907,0.0008940235104112907,0.0006159742376611696,0.0006159742376611696,0.0015099977480724602,0.0015099977480724602,0.0015099977480724602,0.0015099977480724602,0.0075499887403623015,0.003,0.0008940235104112907,0.0006159742376611696,-5.766495661418957e-07,5e-05,1.1279101967811584,1.1263495683670044,1.1294708251953125,0.4860523650779839,0.47873475993826753,0.4933699702177002,1.9830894470214844,9.996959686279297,0.4860523650779839,0.09721047301559678,0.4860523650779839,0.05,0.9983606338500977,0.9914323091506958
3,ppo,-0.005214814159814038,5,20.28009294176705,19.974267019295247,40.2543599610623,7.0945,0.0,0.0,14.256477466889386,0.0015241377490302027,0.0015241377490302027,0.0006854458116431498,0.0006854458116431498,0.0022095835606733526,0.0022095835606733526,0.0022095835606733526,0.0022095835606733526,0.011047917803366763,0.003,0.0015241377490302027,0.0006854458116431498,-5.340799532405072e-07,5e-05,1.1377463340759277,1.1349072456359863,1.1405854225158691,0.48011267307222794,0.4705815633258471,0.48964378281860876,2.019041061401367,10.02181625366211,0.48011267307222794,0.09602253461444558,0.48011267307222794,0.05,1.0057536363601685,1.0139812231063843
4,ppo,-0.004364454732139944,5,20.079069513813035,20.109850078603934,40.188919592416966,7.0945,0.0,0.0,14.210478333082282,0.001698607176204352,0.001698607176204352,0.0013865555560414074,0.0013865555560414074,0.0030851627322457595,0.0030851627322457595,0.0030851627322457595,0.0030851627322457595,0.015425813661228797,0.003,0.001698607176204352,0.0013865555560414074,-5.27818442819239e-07,5e-05,1.1354124546051025,1.1351275444030762,1.135697364807129,0.47215056172296554,0.47104119554091534,0.47325992790501575,2.015900135040283,9.982577323913574,0.47215056172296554,0.09443011234459311,0.47215056172296554,0.05,1.0028597116470337,0.9984582662582397
5,ppo,-0.008913496960138632,5,20.136724238514464,20.199526524985053,40.33625076349952,7.0945,0.0,0.0,14.24209912066523,0.00197319834649482,0.00197319834649482,0.0011579966666227885,0.0011579966666227885,0.0031311950131176084,0.0031311950131176084,0.0031311950131176084,0.0031311950131176084,0.01565597506558804,0.003,0.00197319834649482,0.0011579966666227885,-5.445093311351457e-07,5e-05,1.1384238600730896,1.1426786184310913,1.134169101715088,0.47966532702069364,0.4800399690921305,0.47929068494925675,2.020825147628784,10.001562118530273,0.47966532702069364,0.09593306540413873,0.47966532702069364,0.05,0.9969361424446106,1.0174458026885986
6,ppo,0.001958031197253993,5,20.049212703616266,19.819951094183182,39.869163797799445,7.0945,0.0,0.0,14.236044678216821,0.0027541785606102873,0.0027541785606102873,0.00025352720751633883,0.00025352720751633883,0.003007705768126626,0.003007705768126626,0.003007705768126626,0.003007705768126626,0.01503852884063313,0.003,0.0027541785606102873,0.00025352720751633883,-5.598047842170217e-07,5e-05,1.1337677836418152,1.1298812627792358,1.1376543045043945,0.4620327558890086,0.45286073754462597,0.4712047742333912,1.9755290746688843,9.99952220916748,0.4620327558890086,0.09240655117780172,0.4620327558890086,0.05,1.0112552642822266,1.00067937374115
7,ppo,0.006324014191800559,5,20.061617948220132,20.001939870104046,40.06355781832418,7.0945,0.0,0.0,14.179280594634292,0.0011893912082612836,0.0011893912082612836,0.0005731544455281209,0.0005731544455281209,0.0017625456537894045,0.0017625456537894045,0.0017625456537894045,0.0017625456537894045,0.008812728268947023,0.003,0.0011893912082612836,0.0005731544455281209,-5.171670281356455e-07,5e-05,1.1223293542861938,1.1283233165740967,1.116335391998291,0.47277982190650225,0.46945282245789743,0.476106821355107,1.996225118637085,9.994009017944336,0.47277982190650225,0.09455596438130046,0.47277982190650225,0.05,0.9848697781562805,1.0035874843597412
8,ppo,0.006321756213973508,5,20.208534156136587,20.27313957285847,40.481673728995055,7.0945,0.0,0.0,14.199020051984725,0.0010071246970348021,0.0010071246970348021,0.0008012324244250926,0.0008012324244250926,0.0018083571214598947,0.0018083571214598947,0.0018083571214598947,0.0018083571214598947,0.009041785607299473,0.003,0.0010071246970348021,0.0008012324244250926,-5.130623495830378e-07,5e-05,1.1300880908966064,1.1348848342895508,1.125291347503662,0.4831846867847741,0.4879793773313407,0.47838999623820744,1.987354040145874,9.993752479553223,0.4831846867847741,0.09663693735695482,0.4831846867847741,0.05,0.9876123666763306,1.0104382038116455
9,ppo,-0.011800383769712586,5,20.241628644858842,20.156934593166923,40.398563238025766,7.0945,0.0,0.0,14.211051937687941,0.0018172433329839404,0.0018172433329839404,0.00042360254421266476,0.00042360254421266476,0.0022408458771966053,0.0022408458771966053,0.0022408458771966053,0.0022408458771966053,0.011204229385983026,0.003,0.0018172433329839404,0.00042360254421266476,-5.457138289699515e-07,5e-05,1.1344988346099854,1.1222039461135864,1.1467937231063843,0.4812678017674907,0.4770891735929094,0.48544642994207193,1.991257905960083,10.00352954864502,0.4812678017674907,0.09625356035349814,0.4812678017674907,0.05,1.0064038038253784,0.9960541725158691
