epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,obj_base,sigma,std1_learned,std2_learned
0,initial,-0.010230390392579232,1,4.041875116491568,4.028034598949926,8.069909715441494,1.4189,4.041875116491568,4.028034598949926,8.010400814719025,3.619530557009746e-06,3.619530557009746e-06,0.0002411796527737132,0.0002411796527737132,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,3.619530557009746e-06,0.0002411796527737132,0.0,0.0002,1.1515929698944092,1.150264859199524,1.1529210805892944,0.46599852271788755,0.4563143307529387,0.4756827146828364,2.002626657485962,10.02104663848877,0.46599852271788755,0.46599852271788755,0.46599852271788755,,0.005,0.9953537583351135,1.004441738128662
1,es,-0.02037873247352249,1,4.075148402068124,4.102721581994143,8.177869984062268,1.4189,4.075148402068123,4.102721581994144,8.064380949029413,0.0002498295965063878,0.0002498295965063878,0.00017385130530990264,0.00017385130530990264,0.00042368090181629044,0.00042368090181629044,0.00042368090181629044,0.00042368090181629044,0.00042368090181629044,0.0002498295965063878,0.00017385130530990264,0.006796736082376464,0.0002,1.1349267749594243,1.1289722000075786,1.1408813499112702,0.48916984998872337,0.4915872657392715,0.48675243423817527,1.9794631570370922,10.013731237771202,0.48916984998872337,0.48916984998872337,0.48916984998872337,-0.006796736082376464,0.005,1.0010310252306576,0.9910926042440298
2,es,0.009773710304857183,1,4.005334625284639,4.022932465228628,8.028267090513268,1.4189,4.005334625284638,4.022932465228628,7.989579502254911,3.740018867836058e-05,3.740018867836058e-05,0.0001471560728063258,0.0001471560728063258,0.0001845562614846864,0.0001845562614846864,0.0001845562614846864,0.0001845562614846864,0.0001845562614846864,3.740018867836058e-05,0.0001471560728063258,-0.005635986757806094,0.0002,1.136114177301319,1.1405417564124736,1.1316865981901643,0.4542527686468514,0.45335323681380046,0.4551523004799023,1.9920498959082598,10.016526488965225,0.4542527686468514,0.4542527686468514,0.4542527686468514,0.005635986757806094,0.005,0.9926591601531173,0.9967468246510971
3,es,0.019883002693630882,1,4.090306369792904,3.8424126042431945,7.932718974036098,1.4189,4.090306369792904,3.842412604243195,7.941805444016328,0.00011748603145958069,0.00011748603145958069,0.00010314780886743856,0.00010314780886743856,0.00022063384032701926,0.00022063384032701926,0.00022063384032701926,0.00022063384032701926,0.00022063384032701926,0.00011748603145958069,0.00010314780886743856,0.00159627444277796,0.0002,1.1296659224317471,1.1322530677657665,1.127078777097728,0.43182301049087757,0.39208406043373056,0.4715619605480246,1.9854928571576362,10.013841317649435,0.43182301049087757,0.43182301049087757,0.43182301049087757,-0.00159627444277796,0.005,0.9916600954606356,0.9972887060975892
4,es,-0.01681389492867005,1,4.12014545986124,4.023056395889234,8.143201855750473,1.4189,4.12014545986124,4.023056395889235,8.047046884873517,3.1744551427832734e-06,3.1744551427832734e-06,0.00010993270899143983,0.00010993270899143983,0.00011310716413422311,0.00011310716413422311,0.00011310716413422311,0.00011310716413422311,0.00011310716413422311,3.1744551427832734e-06,0.00010993270899143983,-0.0029930099391327243,0.0002,1.1431019878437487,1.1421366282995509,1.1440673473879466,0.47207021810933814,0.450753540466188,0.4933868957524883,2.0011880238140445,10.014059978403843,0.47207021810933814,0.47207021810933814,0.47207021810933814,0.0029930099391327243,0.005,0.9965492581947598,0.9966713533825623
5,es,0.025137782366589447,1,3.9709557474148043,4.069945410951028,8.040901158365832,1.4189,3.9709557474148043,4.0699454109510285,7.995896536181195,0.00033690187313322356,0.00033690187313322356,0.0008452064868529318,0.0008452064868529318,0.0011821083599861553,0.0011821083599861553,0.0011821083599861553,0.0011821083599861553,0.0011821083599861553,0.00033690187313322356,0.0008452064868529318,0.021806425925876574,0.0002,1.1184598062991085,1.1258798905921812,1.1110397220060357,0.4553628083612793,0.4700738567467653,0.4406517599757933,2.0194170264639815,10.036222698732763,0.4553628083612793,0.4553628083612793,0.4553628083612793,-0.021806425925876574,0.005,0.9829692616736876,0.9862779263017377
6,es,0.04488412192964365,1,4.033865122177517,4.045244759503208,8.079109881680726,1.4189,4.033865122177517,4.045244759503209,8.015000897838641,9.675716206889479e-05,9.675716206889479e-05,0.00023387977356540343,0.00023387977356540343,0.0003306369356342982,0.0003306369356342982,0.0003306369356342982,0.0003306369356342982,0.0003306369356342982,9.675716206889479e-05,0.00023387977356540343,0.00315333170057264,0.0002,1.1274460917081939,1.137766602011595,1.1171255814047927,0.4659749246558844,0.46804256255630516,0.46390728675546367,2.008280078176349,10.01756988507348,0.4659749246558844,0.4659749246558844,0.4659749246558844,-0.00315333170057264,0.005,1.0028405920269259,0.9910953158899514
7,es,0.0018660489284669031,1,4.045439638975129,3.962032541714292,8.00747218068942,1.4189,4.045439638975129,3.9620325417142914,7.979182047342989,4.501658598754046e-05,4.501658598754046e-05,6.325202576073183e-05,6.325202576073183e-05,0.00010826861174827228,0.00010826861174827228,0.00010826861174827228,0.00010826861174827228,0.00010826861174827228,4.501658598754046e-05,6.325202576073183e-05,0.013577549064707942,0.0002,1.1364692691952456,1.1452969356826233,1.1276416027078682,0.4579477860607204,0.4448522673376978,0.471043304783743,2.0019894519044725,10.01077494208637,0.4579477860607204,0.4579477860607204,0.4579477860607204,-0.013577549064707942,0.005,0.9884686030507376,1.00228194905835
8,es,0.006792286760836692,1,4.088784963643814,3.954280505713665,8.04306546935748,1.4189,4.088784963643814,3.954280505713665,7.996978691677018,3.3877809897699254e-05,3.3877809897699254e-05,0.0005775333572479793,0.0005775333572479793,0.0006114111671456786,0.0006114111671456786,0.0006114111671456786,0.0006114111671456786,0.0006114111671456786,3.3877809897699254e-05,0.0005775333572479793,-0.0019717041414613057,0.0002,1.1322333014266883,1.1397500479254798,1.1247165549278966,0.4560315632825276,0.42784637988695806,0.4842167466780971,1.9929173841678938,10.010911991652401,0.4560315632825276,0.4560315632825276,0.4560315632825276,0.0019717041414613057,0.005,0.9920805382123025,0.9773274091866264
9,es,-0.003004702190981352,1,4.051568369579034,4.047194788010378,8.098763157589412,1.4189,4.051568369579034,4.047194788010378,8.024827535792983,0.00012481208088979326,0.00012481208088979326,2.6980953539488782e-05,2.6980953539488782e-05,0.00015179303442928205,0.00015179303442928205,0.00015179303442928205,0.00015179303442928205,0.00015179303442928205,0.00012481208088979326,2.6980953539488782e-05,0.027490592684722284,0.0002,1.138209474545782,1.1333974198327825,1.1430215292587815,0.47487679431669516,0.47698543590361986,0.47276815272977046,1.9965802495785494,9.998778886899633,0.47487679431669516,0.47487679431669516,0.47487679431669516,-0.027490592684722284,0.005,1.0058568588749952,0.9948822327087354
