epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,obj_base,sigma,std1_learned,std2_learned
0,initial,0.0012493580443895052,30,42.31185765271835,42.33562328982072,84.64748094253906,42.567,42.26561278852481,42.28968105540108,84.69989140502203,0.0012435267427297102,0.0012435267427297102,0.0003654230955241259,0.0003654230955241259,0.001608949838253836,0.001608949838253836,0.001608949838253836,0.001608949838253836,0.04826849514761508,0.0012435267427297102,0.0003654230955241259,0.0,0.0002,1.1218615770339966,1.1204100847244263,1.123313069343567,0.2550845543489179,0.25697744078081275,0.2531916679170231,1.996167540550232,9.997403144836426,0.2550845543489179,0.008502818478297263,0.2550845543489179,,0.001,0.992842972278595,0.9936236143112183
1,es,-0.001028913116223411,30,42.281670392614366,42.39127338603072,84.67294377864508,42.567,42.23368514153393,42.34506242074445,84.71161826419828,0.0015312506368996253,0.0015312506368996253,0.00037005781894422344,0.00037005781894422344,0.0019013084558438488,0.0019013084558438488,0.0019013084558438488,0.0019013084558438488,0.05703925367531546,0.0015312506368996253,0.00037005781894422344,0.0001545963390453351,0.0002,1.1234036209247944,1.1223421058865803,1.1244651359630085,0.2527982288774455,0.25353448015165425,0.25206197760323684,1.9990543497897282,9.996101799542874,0.2527982288774455,0.008426607629248184,0.2527982288774455,-0.0001545963390453351,0.001,0.991798502902532,0.9953582395214495
2,es,0.0005882481934318787,30,42.26243673382627,42.36557863452746,84.62801536835373,42.567,42.21848456927663,42.31887779796016,84.69092566667749,0.001341776960094,0.001341776960094,0.0003907044629650301,0.0003907044629650301,0.0017324814230590302,0.0017324814230590302,0.0017324814230590302,0.0017324814230590302,0.05197444269177091,0.001341776960094,0.0003907044629650301,-0.0011614662561665668,0.0002,1.1222205566130015,1.1210675441424478,1.123373569083555,0.2567921183054399,0.25729636882384627,0.25628786778703355,1.9970019903907363,9.998131883940204,0.2567921183054399,0.008559737276847997,0.2567921183054399,0.0011614662561665668,0.001,0.9912760657998179,0.9944826875655475
3,es,-0.00025164460471111314,30,42.27817400030016,42.34695397305448,84.62512797335464,42.567,42.23566845889457,42.30464768662916,84.69240255582095,0.001297177373485756,0.001297177373485756,0.00043061912428858017,0.00043061912428858017,0.0017277964977743363,0.0017277964977743363,0.0017277964977743363,0.0017277964977743363,0.05183389493323009,0.001297177373485756,0.00043061912428858017,8.938789826462856e-05,0.0002,1.1240180750065412,1.1234414830986672,1.1245946669144151,0.25628358234323156,0.2604254924968625,0.25214167218960065,1.9971768956068294,9.993677572938626,0.25628358234323156,0.008542786078107718,0.25628358234323156,-8.938789826462856e-05,0.001,0.991877561189046,0.9939537606759633
4,es,0.001789811427756899,30,42.25765139394331,42.30025272193519,84.5579041158785,42.567,42.212961444007895,42.25663233484932,84.6570413724877,0.0012369557601721811,0.0012369557601721811,0.00041178479207119325,0.00041178479207119325,0.0016487405522433744,0.0016487405522433744,0.0016487405522433744,0.0016487405522433744,0.04946221656730123,0.0012369557601721811,0.00041178479207119325,0.005666432464217359,0.0002,1.1206270060270844,1.1201083668139868,1.1211456452401818,0.25819992434420735,0.26192509277823733,0.2544747559101774,2.0021822921540307,9.995801796952774,0.25819992434420735,0.008606664144806911,0.25819992434420735,-0.005666432464217359,0.001,0.99127407495547,0.9923405574713431
5,es,-0.0002616813852968825,30,42.178342859698425,42.432203368905526,84.61054622860395,42.567,42.132429921105306,42.385720006131585,84.68131944667752,0.001432901037238171,0.001432901037238171,0.0004517251630150762,0.0004517251630150762,0.001884626200253247,0.001884626200253247,0.001884626200253247,0.001884626200253247,0.05653878600759741,0.001432901037238171,0.0004517251630150762,0.0032925957230089654,0.0002,1.1230018144531562,1.1252280845371088,1.1207755443692036,0.2552831061302663,0.25619063633481104,0.2543755759257216,2.0026008210991897,9.99654487760902,0.2552831061302663,0.008509436871008877,0.2552831061302663,-0.0032925957230089654,0.001,0.9884742413652233,0.996691956971243
6,es,0.00011821090354355621,30,42.26827457648922,42.37854434720075,84.64681892368998,42.567,42.2200454546495,42.33254027124956,84.6985373460086,0.0012120353249243125,0.0012120353249243125,0.0004224710327265444,0.0004224710327265444,0.0016345063576508568,0.0016345063576508568,0.0016345063576508568,0.0016345063576508568,0.0490351907295257,0.0012120353249243125,0.0004224710327265444,0.0032943575554030854,0.0002,1.1225792732246267,1.122168879721861,1.1229896667273924,0.2571532542342062,0.2562822442416562,0.2580242642267563,1.997302691097124,9.994722351996172,0.2571532542342062,0.008571775141140207,0.2571532542342062,-0.0032943575554030854,0.001,0.9916638394051661,0.9949200284399555
7,es,-0.0004966244784384675,30,42.28704723477852,42.35939835962831,84.64644559440683,42.567,42.24388168590382,42.31302461463719,84.70069763332958,0.0011545550843286485,0.0011545550843286485,0.0004524421037321171,0.0004524421037321171,0.0016069971880607655,0.0016069971880607655,0.0016069971880607655,0.0016069971880607655,0.04820991564182296,0.0011545550843286485,0.0004524421037321171,-0.001558138968263956,0.0002,1.1229656739558356,1.1212588452357386,1.1246725026759326,0.2583836470211226,0.25833170696173896,0.25843558708050623,1.9992559700896835,9.998379469920197,0.2583836470211226,0.00861278823403742,0.2583836470211226,0.001558138968263956,0.001,0.992046441045343,0.994251402549262
8,es,0.0008816745668649291,30,42.28320378801807,42.426911495323495,84.71011528334157,42.567,42.239629866335754,42.37876160223144,84.73144021734268,0.0012345828019073286,0.0012345828019073286,0.0003306452188405836,0.0003306452188405836,0.0015652280207479122,0.0015652280207479122,0.0015652280207479122,0.0015652280207479122,0.046956840622437365,0.0012345828019073286,0.0003306452188405836,0.001782992491901228,0.0002,1.1228643907278353,1.1225405598987521,1.1231882215569187,0.2547352072788511,0.2545131664743273,0.25495724808337483,1.9986068948455702,9.991833163165985,0.2547352072788511,0.008491173575961703,0.2547352072788511,-0.001782992491901228,0.001,0.9918709228763728,0.9964647201768813
9,es,-0.002394808546166049,30,42.2470649684732,42.385614843497706,84.6326798119709,42.567,42.20335757456727,42.3413461437436,84.69459634221451,0.00147150149326934,0.00147150149326934,0.000421763262563579,0.000421763262563579,0.001893264755832919,0.001893264755832919,0.001893264755832919,0.001893264755832919,0.05679794267498757,0.00147150149326934,0.000421763262563579,-0.0013040207750732666,0.0002,1.1232867540234288,1.121934871201176,1.1246386368456813,0.2575495810191709,0.25914660546067353,0.2559525565776683,1.999612472167395,9.993480378591695,0.2575495810191709,0.008584986033972364,0.2575495810191709,0.0013040207750732666,0.001,0.9909603186786227,0.9950960826924186
10,es,0.0030516719401372486,30,42.26655532817051,42.38627643783808,84.65283176600859,42.567,42.220734626698636,42.343656606649695,84.70444009973325,0.0012469316035387953,0.0012469316035387953,0.0003617922173793413,0.0003617922173793413,0.0016087238209181367,0.0016087238209181367,0.0016087238209181367,0.0016087238209181367,0.0482617146275441,0.0012469316035387953,0.0003617922173793413,0.0056025385028958844,0.0002,1.1224919350914937,1.1234456817856784,1.1215381883973088,0.25412585724037606,0.25505879349346344,0.2531929209872886,1.9972127251718312,9.9957189728342,0.25412585724037606,0.008470861908012535,0.25412585724037606,-0.0056025385028958844,0.001,0.991408374041126,0.9951377190015909
