epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_weight,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,ppo_clip,std1_learned,std2_learned
0,initial,-0.002450214521612557,2,8.116803540904584,8.016425091713824,16.13322863261841,2.8378,0.0,0.0,5.688630185885596,0.0008451463586624055,0.0008451463586624055,0.0009879191289691163,0.0009879191289691163,0.0018330654876315218,0.0018330654876315218,0.0018330654876315218,0.0018330654876315218,0.0036661309752630436,0.001,0.0008451463586624055,0.0009879191289691163,0.0,5e-05,1.1304723620414734,1.1250449419021606,1.1358997821807861,0.4770708536533803,0.4679247475767938,0.4862169597299668,1.9804580211639404,10.039931297302246,0.4770708536533803,0.23853542682669016,0.4770708536533803,0.02,1.0070922374725342,0.9970714449882507
1,ppo,0.010206504241876186,2,7.995214919889348,8.072164737324549,16.0673796572139,2.8378,0.0,0.0,5.696973160652371,0.0016652892659547614,0.0016652892659547614,0.0004084898093957666,0.0004084898093957666,0.002073779075350528,0.002073779075350528,0.002073779075350528,0.002073779075350528,0.004147558150701056,0.001,0.0016652892659547614,0.0004084898093957666,-1.2964300120099636e-07,5e-05,1.135724127292633,1.143715500831604,1.127732753753662,0.4802620756147291,0.4827600725773582,0.4777640786521,1.9584777355194092,10.007791519165039,0.4802620756147291,0.24013103780736456,0.4802620756147291,0.02,0.9937179088592529,1.019120693206787
2,ppo,-0.004317760171102084,2,8.07087260828821,8.109161218613565,16.180033826901777,2.8378,0.0,0.0,5.678281945043803,0.0019171751962516193,0.0019171751962516193,0.0003988802312489459,0.0003988802312489459,0.0023160554275005654,0.0023160554275005654,0.0023160554275005654,0.0023160554275005654,0.004632110855001131,0.001,0.0019171751962516193,0.0003988802312489459,-1.0479160261755993e-07,5e-05,1.1301915645599365,1.119996428489685,1.140386700630188,0.4912911413921719,0.4913809909597737,0.49120129182457006,1.99432373046875,10.005874633789062,0.4912911413921719,0.24564557069608595,0.4912911413921719,0.02,1.0092030763626099,0.9857037663459778
3,ppo,-0.011032457426705833,2,8.204939448803414,7.879697706841359,16.08463715564477,2.8378,0.0,0.0,5.715316716555668,0.0022412345756138044,0.0022412345756138044,0.0028304240799687363,0.0028304240799687363,0.005071658655582541,0.005071658655582541,0.005071658655582541,0.005071658655582541,0.010143317311165082,0.001,0.0022412345756138044,0.0028304240799687363,-1.1731203031217774e-07,5e-05,1.1402373909950256,1.1215310096740723,1.158943772315979,0.48376435608247426,0.4514860878362206,0.5160426243287279,1.983240008354187,10.072896957397461,0.48376435608247426,0.24188217804123713,0.48376435608247426,0.02,1.034831166267395,0.9964420795440674
4,ppo,-0.005112625837082735,2,7.955092856516657,8.079867138753437,16.034959995270093,2.8378,0.0,0.0,5.675970339891242,0.0007597490852675802,0.0007597490852675802,0.0011915875219688005,0.0011915875219688005,0.0019513366072363807,0.0019513366072363807,0.0019513366072363807,0.0019513366072363807,0.0039026732144727613,0.001,0.0007597490852675802,0.0011915875219688005,-1.0063004198812565e-07,5e-05,1.13310968875885,1.130637288093567,1.1355820894241333,0.4753449434829564,0.4802236015715833,0.47046628539432955,1.9863955974578857,10.045938491821289,0.4753449434829564,0.2376724717414782,0.4753449434829564,0.02,1.0006916522979736,0.9910100102424622
5,ppo,-0.0028281968113639975,2,8.131346954609134,8.134614134612704,16.26596108922184,2.8378,0.0,0.0,5.69478973576577,0.0020542141760473737,0.0020542141760473737,0.002324152330207934,0.002324152330207934,0.0043783665062553075,0.0043783665062553075,0.0043783665062553075,0.0043783665062553075,0.008756733012510615,0.001,0.0020542141760473737,0.002324152330207934,-9.422978252127123e-08,5e-05,1.132778286933899,1.1305357217788696,1.1350208520889282,0.4937912988794888,0.4927310903910245,0.49485150736795314,1.988166332244873,10.06765365600586,0.4937912988794888,0.2468956494397444,0.4937912988794888,0.02,1.006788969039917,1.0037230253219604
6,ppo,0.014263416692028826,2,8.137246595647351,7.96438422865768,16.101630824305033,2.8378,0.0,0.0,5.700128125497029,0.0036181460197438364,0.0036181460197438364,0.0032306197584795297,0.0032306197584795297,0.006848765778223366,0.006848765778223366,0.006848765778223366,0.006848765778223366,0.013697531556446731,0.001,0.0036181460197438364,0.0032306197584795297,-1.0932943392827354e-07,5e-05,1.1357555985450745,1.1379245519638062,1.1335866451263428,0.4866256275197307,0.4622089904015545,0.5110422646379069,1.9435051679611206,10.072515487670898,0.4866256275197307,0.24331281375986535,0.4866256275197307,0.02,1.0114693641662598,1.0046722888946533
7,ppo,0.00043678287878511394,2,8.00661238307671,7.943871129620312,15.950483512697023,2.8378,0.0,0.0,5.696512337986512,0.0018816550174876531,0.0018816550174876531,0.0008672366868905043,0.0008672366868905043,0.002748891704378157,0.002748891704378157,0.002748891704378157,0.002748891704378157,0.005497783408756314,0.001,0.0018816550174876531,0.0008672366868905043,-1.0784435211519394e-07,5e-05,1.1316669583320618,1.1223937273025513,1.1409401893615723,0.46953696638241427,0.4634646149201114,0.47560931784471716,1.962808609008789,10.031526565551758,0.46953696638241427,0.23476848319120713,0.46953696638241427,0.02,1.0140732526779175,0.997783899307251
8,ppo,0.013769803177343467,2,8.102309751741085,8.069159021270284,16.17146877301137,2.8378,0.0,0.0,5.690515253480115,0.0009894066076498308,0.0009894066076498308,0.00026266140084002976,0.00026266140084002976,0.0012520680084898606,0.0012520680084898606,0.0012520680084898606,0.0012520680084898606,0.002504136016979721,0.001,0.0009894066076498308,0.00026266140084002976,-1.0367203387984247e-07,5e-05,1.1284920573234558,1.121032953262329,1.1359511613845825,0.4883145104745099,0.48135655666466404,0.4952724642843558,1.9789537191390991,10.014183044433594,0.4883145104745099,0.24415725523725496,0.4883145104745099,0.02,1.0079448223114014,0.998357355594635
9,ppo,-0.020592592205703215,2,8.146507441291934,8.019820188792668,16.166327630084602,2.8378,0.0,0.0,5.668017723531586,0.00042001440973528506,0.00042001440973528506,0.0010291444617238185,0.0010291444617238185,0.0014491588714591035,0.0014491588714591035,0.0014491588714591035,0.0014491588714591035,0.002898317742918207,0.001,0.00042001440973528506,0.0010291444617238185,-1.0613658583125129e-07,5e-05,1.1315290331840515,1.1171879768371582,1.1458700895309448,0.4823632515957308,0.4616954320337139,0.5030310711577477,1.9966812133789062,10.035565376281738,0.4823632515957308,0.2411816257978654,0.4823632515957308,0.02,1.000243067741394,0.9834339022636414
