epoch,phase,correlation,dim,entropy_x1,entropy_x2,h_independent_joint,h_theoretical,h_x1_given_x2,h_x2_given_x1,joint_entropy,kl_div_1,kl_div_1_per_dim,kl_div_2,kl_div_2_per_dim,kl_div_total,kl_marginals_per_dim_sum,kl_per_dim_sum,kl_sum_per_dim,kl_total_over_dims,kl_x1_per_dim,kl_x2_per_dim,loss,lr,mae,mae_x1_to_x2,mae_x2_to_x1,mi_gen_gen,mi_x1_to_x2,mi_x2_to_x1,mu1_learned,mu2_learned,mutual_information,mutual_information_per_dim,mutual_information_true_gen_proxy,obj_base,sigma,std1_learned,std2_learned
0,initial,-0.010230390392579232,1,4.041875116491568,4.028034598949926,8.069909715441494,1.4189,4.041875116491568,4.028034598949926,8.010400814719025,3.619530557009746e-06,3.619530557009746e-06,0.0002411796527737132,0.0002411796527737132,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,0.00024479918333072297,3.619530557009746e-06,0.0002411796527737132,0.0,0.001,1.1515929698944092,1.150264859199524,1.1529210805892944,0.46599852271788755,0.4563143307529387,0.4756827146828364,2.002626657485962,10.02104663848877,0.46599852271788755,0.46599852271788755,0.46599852271788755,,0.001,0.9953537583351135,1.004441738128662
1,es,-0.020378963399796057,1,4.075148402068124,4.1027293349416825,8.177877737009807,1.4189,4.075148402068123,4.102729334941683,8.064384825503183,0.00024969966369552327,0.00024969966369552327,0.0001741354523660267,0.0001741354523660267,0.00042383511606155,0.00042383511606155,0.00042383511606155,0.00042383511606155,0.00042383511606155,0.00024969966369552327,0.0001741354523660267,0.006797539192852145,0.001,1.13492873548756,1.1289819568702015,1.1408755141049183,0.48917372646249246,0.49159501868680966,0.48675243423817527,1.9794635150170725,10.01377437673285,0.48917372646249246,0.48917372646249246,0.48917372646249246,-0.006797539192852145,0.001,1.0010209525603146,0.9911098961766941
2,es,0.009773457758038603,1,4.005346618519656,4.022932465228628,8.028279083748284,1.4189,4.005346618519656,4.022932465228628,7.989585498872421,3.7376007721141905e-05,3.7376007721141905e-05,0.00014755171139524235,0.00014755171139524235,0.00018492771911638427,0.00018492771911638427,0.00018492771911638427,0.00018492771911638427,0.00018492771911638427,3.7376007721141905e-05,0.00014755171139524235,-0.005636847299319513,0.001,1.13611556303779,1.1405489001382232,1.131682225937357,0.454345069836096,0.45335323681380046,0.45533690285839157,1.9920574362561028,10.01655541064806,0.454345069836096,0.454345069836096,0.454345069836096,0.005636847299319513,0.001,0.9926514554432257,0.9967595477326358
3,es,0.01988216255542694,1,4.0903322455056745,3.8424126042431945,7.932744849748869,1.4189,4.0903322455056745,3.842412604243195,7.9418183818727135,0.00011734057136098935,0.00011734057136098935,0.00010332813638606618,0.00010332813638606618,0.00022066870774705552,0.00022066870774705552,0.00022066870774705552,0.00022066870774705552,0.00022066870774705552,0.00011734057136098935,0.00010332813638606618,0.001596087712505062,0.001,1.129665166353065,1.1322512511247609,1.1270790815813692,0.43192225296899833,0.39208406043373056,0.4717604455042661,1.9855021789758776,10.013853407202767,0.43192225296899833,0.43192225296899833,0.43192225296899833,-0.001596087712505062,0.001,0.991661418286083,0.9972863279173341
4,es,-0.01681429256682533,1,4.120073127369008,4.023029886076769,8.143103013445778,1.4189,4.120073127369007,4.023029886076769,8.046997463721166,3.2580176714964306e-06,3.2580176714964306e-06,0.00010912594902005327,0.00010912594902005327,0.0001123839666915497,0.0001123839666915497,0.0001123839666915497,0.0001123839666915497,0.0001123839666915497,3.2580176714964306e-06,0.00010912594902005327,-0.0029937434335136092,0.001,1.1431090477906443,1.1421445615708163,1.1440735340104722,0.47184528730984354,0.4507775649615642,0.4929130096581229,2.001222671324031,10.014009530479271,0.47184528730984354,0.47184528730984354,0.47184528730984354,0.0029937434335136092,0.001,0.9965623282086412,0.9966861930050442
5,es,0.02513751612396935,1,3.97095939927135,4.069984102769888,8.040943502041237,1.4189,3.9709593992713494,4.069984102769888,7.995917708018897,0.0003386551965706827,0.0003386551965706827,0.0008415219965801294,0.0008415219965801294,0.001180177193150812,0.001180177193150812,0.001180177193150812,0.001180177193150812,0.001180177193150812,0.0003386551965706827,0.0008415219965801294,0.021803314377017755,0.001,1.1184635332743897,1.125886438770267,1.1110406277785125,0.4551648584408978,0.4700217432306797,0.44030797365111596,2.0195048605914714,10.0361331126778,0.4551648584408978,0.4551648584408978,0.4551648584408978,-0.021803314377017755,0.001,0.98296816777791,0.9862939825651439
6,es,0.04488441059437282,1,4.033842398534671,4.04529467224688,8.07913707078155,1.4189,4.03384239853467,4.0452946722468806,8.015014492389053,9.78688319579335e-05,9.78688319579335e-05,0.0002319789908025323,0.0002319789908025323,0.0003298478227604658,0.0003298478227604658,0.0003298478227604658,0.0003298478227604658,0.0003298478227604658,9.78688319579335e-05,0.0002319789908025323,0.0031519604824461873,0.001,1.1274510694847284,1.1377760906541108,1.117126048315346,0.46628654446923345,0.46817069819543633,0.4644023907430306,2.008407967673527,10.01747773045768,0.46628654446923345,0.46628654446923345,0.46628654446923345,-0.0031519604824461873,0.001,1.0028427292058195,0.9911113109237103
7,es,0.0018643243210284708,1,4.04536077716932,3.962032541714292,8.007393318883611,1.4189,4.04536077716932,3.9620325417142914,7.979142616440084,4.5137539903666396e-05,4.5137539903666396e-05,6.32947685443136e-05,6.32947685443136e-05,0.00010843230844798,0.00010843230844798,0.00010843230844798,0.00010843230844798,0.00010843230844798,4.5137539903666396e-05,6.32947685443136e-05,0.013579104837782569,0.001,1.1364749535343308,1.1453026672881612,1.1276472397805002,0.45729619081162287,0.4448522673376978,0.46974011428554796,2.0021085011492192,10.010773790385432,0.45729619081162287,0.45729619081162287,0.45729619081162287,-0.013579104837782569,0.001,0.9884781037640482,1.002294015291441
8,es,0.006791598748960805,1,4.088917047201451,3.954280505713665,8.043197552915116,1.4189,4.08891704720145,3.954280505713665,7.997044733455836,3.293179224231065e-05,3.293179224231065e-05,0.0005773422380120289,0.0005773422380120289,0.0006102740302543396,0.0006102740302543396,0.0006102740302543396,0.0006102740302543396,0.0006102740302543396,3.293179224231065e-05,0.0005773422380120289,-0.0019734823475729122,0.001,1.1322467441661672,1.1397615079107766,1.124731980421558,0.4559287213318246,0.42784637988695806,0.48401106277669115,1.9930276073451199,10.010981362691492,0.4559287213318246,0.4559287213318246,0.4559287213318246,0.0019734823475729122,0.001,0.9921084905377024,0.9773481398939806
9,es,-0.003004671450359754,1,4.051606013305432,4.047301782104107,8.098907795409538,1.4189,4.051606013305431,4.047301782104107,8.024899854703047,0.0001250542076429976,0.0001250542076429976,2.657603506679527e-05,2.657603506679527e-05,0.00015163024270979287,0.00015163024270979287,0.00015163024270979287,0.00015163024270979287,0.00015163024270979287,0.0001250542076429976,2.657603506679527e-05,0.02747954502556585,0.001,1.1382279230950907,1.1334105578556006,1.143045288334581,0.47461433677513876,0.4764354825184274,0.47279319103185014,1.996765415735458,9.998908539238691,0.47461433677513876,0.47461433677513876,0.47461433677513876,-0.02747954502556585,0.001,1.005896367908574,0.9949071430923376
